Position,Win Probability,Average Score,Was Reached?,1,2,3,4,5,6,7,8,9,10,11,12
1 3 4 5 6 7 8,0.0749183,11.6529,Yes,N/A,N/A,3,4,5,6,7,8,3 6,3 7,3 8,4 8
1 3 4 5 6 7 8 9,0.0444942,16.4681,Yes,N/A,N/A,3,4,5,6,7,8,9,3 7,3 8,3 9
4 6 8,0.0405093,13.6952,Yes,N/A,N/A,N/A,4,N/A,6,N/A,8,N/A,4 6,N/A,4 8
4 6 8 9,0.0145748,20.5173,Yes,N/A,N/A,N/A,4,N/A,6,N/A,8,9,4 6,N/A,4 8
4 6 7 9,0.0195473,18.8903,Yes,N/A,N/A,N/A,4,N/A,6,7,N/A,9,4 6,4 7,N/A
4 6 7 8,0.0282922,17.0184,Yes,N/A,N/A,N/A,4,N/A,6,7,8,N/A,4 6,4 7,4 8
4 6 7 8 9,0.0132888,22.68,Yes,N/A,N/A,N/A,4,N/A,6,7,8,9,4 6,4 7,4 8
4 5 7 9,0.0159465,19.1581,Yes,N/A,N/A,N/A,4,5,N/A,7,N/A,9,N/A,4 7,5 7
4 5 7 8 9,0.0107739,23.8411,Yes,N/A,N/A,N/A,4,5,N/A,7,8,9,N/A,4 7,4 8
4 5 6 8,0.0343793,14.7427,Yes,N/A,N/A,N/A,4,5,6,N/A,8,4 5,4 6,5 6,4 8
4 5 6 8 9,0.0125553,22.1608,Yes,N/A,N/A,N/A,4,5,6,N/A,8,9,4 6,5 6,4 8
4 5 6 7,0.0477109,13.2789,Yes,N/A,N/A,N/A,4,5,6,7,N/A,4 5,4 6,4 7,5 7
4 5 6 7 9,0.0174897,20.5581,Yes,N/A,N/A,N/A,4,5,6,7,N/A,9,4 6,4 7,5 7
4 5 6 7 8,0.0282136,16.9188,Yes,N/A,N/A,N/A,4,5,6,7,8,4 5,4 6,4 7,4 8
4 5 6 7 8 9,0.0132538,23.2407,Yes,N/A,N/A,N/A,4,5,6,7,8,9,4 6,4 7,4 8
1 2,0.0601852,2.77315,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,0.0277778,1.94444,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1 2 9,0.0550412,8.85391,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,9,1 9,2 9,1 2 9
1 2 8,0.0923354,7.04964,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,8,1 8,2 8,1 2 8,N/A
1 2 8 9,0.0405521,14.4793,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,8,9,2 8,2 9,1 2 9
2 9,0.0617284,9.29938,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,9,N/A,2 9,N/A
1 2 7,0.12963,5.47377,Yes,N/A,2,1 2,N/A,N/A,N/A,7,1 7,2 7,1 2 7,N/A,N/A
2 7,0.12037,6.73611,Yes,N/A,2,N/A,N/A,N/A,N/A,7,N/A,2 7,N/A,N/A,N/A
1 2 7 9,0.059928,11.8363,Yes,N/A,2,1 2,N/A,N/A,N/A,7,1 7,9,1 9,2 9,1 2 9
1 2 7 8,0.0758102,11.0152,Yes,N/A,2,1 2,N/A,N/A,N/A,7,8,2 7,2 8,1 2 8,N/A
1 2 7 8 9,0.0353509,17.9145,Yes,N/A,2,1 2,N/A,N/A,N/A,7,8,9,2 8,2 9,1 2 9
2 8,0.0910494,7.96142,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,8,N/A,2 8,N/A,N/A
2 8 9,0.0365226,14.7152,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,8,9,2 8,2 9,N/A
1 2 6,0.160237,4.50026,Yes,N/A,2,1 2,N/A,N/A,6,1 6,2 6,1 2 6,N/A,N/A,N/A
2 6,0.146605,5.96914,Yes,N/A,2,N/A,N/A,N/A,6,N/A,2 6,N/A,N/A,N/A,N/A
1 2 6 9,0.0800326,9.8654,Yes,N/A,2,1 2,N/A,N/A,6,1 6,2 6,9,1 9,2 9,1 2 9
1 2 6 8,0.094543,9.00731,Yes,N/A,2,1 2,N/A,N/A,6,1 6,8,1 8,2 8,1 2 8,N/A
1 2 6 8 9,0.0461129,15.2619,Yes,N/A,2,1 2,N/A,N/A,6,1 6,8,9,2 8,2 9,1 2 9
1 2 6 7,0.105153,8.60455,Yes,N/A,2,1 2,N/A,N/A,6,7,2 6,2 7,1 2 7,N/A,N/A
2 6 7,0.0810185,9.86188,Yes,N/A,2,N/A,N/A,N/A,6,7,2 6,2 7,N/A,N/A,N/A
1 2 6 7 9,0.0563653,13.9047,Yes,N/A,2,1 2,N/A,N/A,6,7,2 6,9,1 9,2 9,1 2 9
1 2 6 7 8,0.061058,13.4831,Yes,N/A,2,1 2,N/A,N/A,6,7,8,2 7,2 8,1 2 8,N/A
1 2 6 7 8 9,0.0339235,19.4498,Yes,N/A,2,1 2,N/A,N/A,6,7,8,9,2 8,2 9,1 2 9
2 7 9,0.0339506,14.4985,Yes,N/A,2,N/A,N/A,N/A,N/A,7,N/A,9,N/A,2 9,N/A
2 7 8,0.0625,11.8855,Yes,N/A,2,N/A,N/A,N/A,N/A,7,8,2 7,2 8,N/A,N/A
2 7 8 9,0.023834,18.9828,Yes,N/A,2,N/A,N/A,N/A,N/A,7,8,9,2 8,2 9,N/A
1 2 5,0.187757,3.98045,Yes,N/A,2,1 2,N/A,5,1 5,2 5,1 2 5,N/A,N/A,N/A,N/A
2 5,0.17284,5.20062,Yes,N/A,2,N/A,N/A,5,N/A,2 5,N/A,N/A,N/A,N/A,N/A
1 2 5 9,0.0970508,8.40912,Yes,N/A,2,1 2,N/A,5,1 5,2 5,1 2 5,9,1 9,2 9,1 2 9
1 2 5 8,0.113469,7.46356,Yes,N/A,2,1 2,N/A,5,1 5,2 5,8,1 8,2 8,1 2 8,N/A
1 2 5 8 9,0.0528597,13.4383,Yes,N/A,2,1 2,N/A,5,1 5,2 5,8,9,2 8,2 9,1 2 9
2 5 9,0.0514403,11.9767,Yes,N/A,2,N/A,N/A,5,N/A,2 5,N/A,9,N/A,2 9,N/A
1 2 5 7,0.120885,6.74023,Yes,N/A,2,1 2,N/A,5,1 5,7,1 7,2 7,1 2 7,N/A,5 7
2 5 7,0.0570988,10.2109,Yes,N/A,2,N/A,N/A,5,N/A,7,N/A,2 7,N/A,N/A,5 7
1 2 5 7 9,0.0615141,12.0278,Yes,N/A,2,1 2,N/A,5,1 5,7,1 7,9,1 9,2 9,5 7
1 2 5 7 8,0.0765246,10.7487,Yes,N/A,2,1 2,N/A,5,1 5,7,8,2 7,2 8,1 2 8,5 7
1 2 5 7 8 9,0.0416373,16.4908,Yes,N/A,2,1 2,N/A,5,1 5,7,8,9,2 8,2 9,5 7
1 2 5 6,0.121378,6.26762,Yes,N/A,2,1 2,N/A,5,6,2 5,2 6,1 2 6,N/A,5 6,1 5 6
2 5 6,0.0828189,7.91169,Yes,N/A,2,N/A,N/A,5,6,2 5,2 6,N/A,N/A,5 6,N/A
1 2 5 6 9,0.0714782,10.9723,Yes,N/A,2,1 2,N/A,5,6,2 5,2 6,9,1 9,2 9,1 2 9
1 2 5 6 8,0.0853219,9.73805,Yes,N/A,2,1 2,N/A,5,6,2 5,8,1 8,2 8,5 6,1 5 6
1 2 5 6 8 9,0.0464746,15.4798,Yes,N/A,2,1 2,N/A,5,6,2 5,8,9,2 8,2 9,1 2 9
1 2 5 6 7,0.0947955,8.9723,Yes,N/A,2,1 2,N/A,5,6,7,2 6,2 7,1 2 7,5 6,5 7
2 5 6 7,0.0612569,11.5229,Yes,N/A,2,N/A,N/A,5,6,7,2 6,2 7,N/A,5 6,5 7
1 2 5 6 7 9,0.0559173,13.9194,Yes,N/A,2,1 2,N/A,5,6,7,2 6,9,1 9,2 9,5 7
1 2 5 6 7 8,0.0656188,12.9902,Yes,N/A,2,1 2,N/A,5,6,7,8,2 7,2 8,5 6,5 7
1 2 5 6 7 8 9,0.0401037,18.2369,Yes,N/A,2,1 2,N/A,5,6,7,8,9,2 8,2 9,5 7
2 6 9,0.0488683,12.6845,Yes,N/A,2,N/A,N/A,N/A,6,N/A,2 6,9,N/A,2 9,N/A
2 6 8,0.0456533,12.4705,Yes,N/A,2,N/A,N/A,N/A,6,N/A,8,N/A,2 8,N/A,N/A
2 6 8 9,0.022005,18.5681,Yes,N/A,2,N/A,N/A,N/A,6,N/A,8,9,2 8,2 9,N/A
2 6 7 9,0.0300069,16.8663,Yes,N/A,2,N/A,N/A,N/A,6,7,2 6,9,N/A,2 9,N/A
2 6 7 8,0.0362226,15.4343,Yes,N/A,2,N/A,N/A,N/A,6,7,8,2 7,2 8,N/A,N/A
2 6 7 8 9,0.017766,21.7745,Yes,N/A,2,N/A,N/A,N/A,6,7,8,9,2 8,2 9,N/A
1 2 4,0.206019,3.79707,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,N/A,N/A,N/A,N/A
2 4,0.143519,4.76389,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,N/A,N/A,N/A,N/A
1 2 4 9,0.0904064,8.5505,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,9,1 9,2 9,1 2 9
1 2 4 8,0.125322,6.06835,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,1 8,2 8,1 2 8,4 8
1 2 4 8 9,0.0544196,12.2417,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,9,2 8,2 9,4 8
2 4 9,0.0416667,11.6898,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,9,N/A,2 9,N/A
1 2 4 7,0.134002,4.94869,Yes,N/A,2,1 2,4,1 4,2 4,7,1 7,2 7,1 2 7,4 7,1 4 7
2 4 7,0.070216,8.34028,Yes,N/A,2,N/A,4,N/A,2 4,7,N/A,2 7,N/A,4 7,N/A
1 2 4 7 9,0.069816,10.4737,Yes,N/A,2,1 2,4,1 4,2 4,7,1 7,9,1 9,2 9,1 2 9
1 2 4 7 8,0.0888632,8.9254,Yes,N/A,2,1 2,4,1 4,2 4,7,8,2 7,2 8,4 7,4 8
1 2 4 7 8 9,0.0480602,14.5081,Yes,N/A,2,1 2,4,1 4,2 4,7,8,9,2 8,2 9,4 8
2 4 8,0.0559414,9.92155,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,N/A,2 8,N/A,4 8
2 4 8 9,0.0258059,15.9195,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,9,2 8,2 9,4 8
1 2 4 6,0.129565,4.30888,Yes,N/A,2,1 2,4,1 4,6,1 6,2 6,1 2 6,4 6,1 4 6,2 4 6
1 2 4 6 9,0.0692944,9.8686,Yes,N/A,2,1 2,4,1 4,6,1 6,2 6,9,4 6,2 9,2 4 6
2 4 6,0.0767747,8.04938,Yes,N/A,2,N/A,4,N/A,6,N/A,2 6,N/A,4 6,N/A,2 4 6
1 2 4 6 8,0.0920996,8.2313,Yes,N/A,2,1 2,4,1 4,6,1 6,8,1 8,2 8,1 2 8,4 8
1 2 4 6 8 9,0.0504282,13.4197,Yes,N/A,2,1 2,4,1 4,6,1 6,8,9,2 8,2 9,4 8
1 2 4 6 7,0.11667,6.74003,Yes,N/A,2,1 2,4,1 4,6,7,2 6,2 7,4 6,4 7,2 4 6
1 2 4 6 7 9,0.062727,11.9718,Yes,N/A,2,1 2,4,1 4,6,7,2 6,9,4 6,2 9,2 4 6
1 2 4 6 7 8,0.0810178,10.2934,Yes,N/A,2,1 2,4,1 4,6,7,8,2 7,2 8,4 7,4 8
1 2 4 6 7 8 9,0.0474502,15.228,Yes,N/A,2,1 2,4,1 4,6,7,8,9,2 8,2 9,4 8
1 2 4 5,0.149949,3.66165,Yes,N/A,2,1 2,4,5,2 4,2 5,1 2 5,4 5,1 4 5,2 4 5,1 2 4 5
2 4 5,0.121914,5.96348,Yes,N/A,2,N/A,4,5,2 4,2 5,N/A,4 5,N/A,2 4 5,N/A
1 2 4 5 9,0.0753887,9.32422,Yes,N/A,2,1 2,4,5,2 4,2 5,1 2 5,9,1 9,2 9,1 2 9
1 2 4 5 8,0.102409,7.51805,Yes,N/A,2,1 2,4,5,2 4,2 5,8,4 5,2 8,2 4 5,4 8
1 2 4 5 8 9,0.0513451,13.3485,Yes,N/A,2,1 2,4,5,2 4,2 5,8,9,2 8,2 9,4 8
2 4 5 9,0.0366941,13.5228,Yes,N/A,2,N/A,4,5,2 4,2 5,N/A,9,N/A,2 9,N/A
1 2 4 5 7,0.128408,6.12131,Yes,N/A,2,1 2,4,5,2 4,7,1 7,2 7,1 2 7,4 7,5 7
2 4 5 7,0.0716307,10.6312,Yes,N/A,2,N/A,4,5,2 4,7,N/A,2 7,N/A,4 7,5 7
1 2 4 5 7 9,0.0677591,11.1782,Yes,N/A,2,1 2,4,5,2 4,7,1 7,9,1 9,2 9,5 7
1 2 4 5 7 8,0.0882999,9.58757,Yes,N/A,2,1 2,4,5,2 4,7,8,2 7,2 8,4 7,4 8
1 2 4 5 7 8 9,0.0499348,14.5848,Yes,N/A,2,1 2,4,5,2 4,7,8,9,2 8,2 9,4 8
1 2 4 5 6,0.142772,5.35347,Yes,N/A,2,1 2,4,5,6,2 5,2 6,4 5,4 6,5 6,2 4 6
1 2 4 5 6 9,0.0706729,10.8467,Yes,N/A,2,1 2,4,5,6,2 5,2 6,9,4 6,2 9,2 4 6
1 2 4 5 6 8,0.0986449,8.43574,Yes,N/A,2,1 2,4,5,6,2 5,8,4 5,2 8,5 6,4 8
1 2 4 5 6 8 9,0.053077,13.7461,Yes,N/A,2,1 2,4,5,6,2 5,8,9,2 8,2 9,4 8
1 2 4 5 6 7,0.115958,7.26141,Yes,N/A,2,1 2,4,5,6,7,2 6,2 7,4 6,4 7,5 7
1 2 4 5 6 7 9,0.0653973,12.0575,Yes,N/A,2,1 2,4,5,6,7,2 6,9,4 6,2 9,5 7
1 2 4 5 6 7 8,0.0841089,10.2388,Yes,N/A,2,1 2,4,5,6,7,8,2 7,2 8,4 7,4 8
1 2 4 5 6 7 8 9,0.0521999,14.7057,Yes,N/A,2,1 2,4,5,6,7,8,9,2 8,2 9,4 8
2 5 8,0.0673868,10.518,Yes,N/A,2,N/A,N/A,5,N/A,2 5,8,N/A,2 8,N/A,N/A
2 5 8 9,0.0278921,16.3966,Yes,N/A,2,N/A,N/A,5,N/A,2 5,8,9,2 8,2 9,N/A
2 5 7 9,0.0245199,17.5151,Yes,N/A,2,N/A,N/A,5,N/A,7,N/A,9,N/A,2 9,5 7
2 5 7 8,0.0381087,14.5346,Yes,N/A,2,N/A,N/A,5,N/A,7,8,2 7,2 8,N/A,5 7
2 5 7 8 9,0.0190424,20.8483,Yes,N/A,2,N/A,N/A,5,N/A,7,8,9,2 8,2 9,5 7
2 5 6 9,0.0357796,14.2537,Yes,N/A,2,N/A,N/A,5,6,2 5,2 6,9,N/A,2 9,N/A
2 5 6 8,0.0454104,13.3383,Yes,N/A,2,N/A,N/A,5,6,2 5,8,N/A,2 8,5 6,N/A
2 5 6 8 9,0.0222368,18.7966,Yes,N/A,2,N/A,N/A,5,6,2 5,8,9,2 8,2 9,N/A
2 5 6 7 9,0.0261869,18.4445,Yes,N/A,2,N/A,N/A,5,6,7,2 6,9,N/A,2 9,5 7
2 5 6 7 8,0.0372919,15.7686,Yes,N/A,2,N/A,N/A,5,6,7,8,2 7,2 8,5 6,5 7
2 5 6 7 8 9,0.0193679,21.8332,Yes,N/A,2,N/A,N/A,5,6,7,8,9,2 8,2 9,5 7
1 2 3,0.165638,4.00566,Yes,N/A,2,3,1 3,2 3,1 2 3,N/A,N/A,N/A,N/A,N/A,N/A
2 3,0.114198,4.21451,Yes,N/A,2,3,N/A,2 3,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1 2 3 9,0.0706447,9.21365,Yes,N/A,2,3,1 3,2 3,1 2 3,N/A,N/A,9,1 9,2 9,3 9
1 2 3 8,0.0965364,6.85764,Yes,N/A,2,3,1 3,2 3,1 2 3,N/A,8,1 8,2 8,3 8,1 3 8
1 2 3 8 9,0.0451698,13.45,Yes,N/A,2,3,1 3,2 3,1 2 3,N/A,8,9,2 8,2 9,3 9
2 3 9,0.0334362,10.9304,Yes,N/A,2,3,N/A,2 3,N/A,N/A,N/A,9,N/A,2 9,3 9
1 2 3 7,0.127058,4.49005,Yes,N/A,2,3,1 3,2 3,1 2 3,7,1 7,2 7,3 7,1 3 7,2 3 7
1 2 3 7 9,0.0650506,10.2354,Yes,N/A,2,3,1 3,2 3,1 2 3,7,1 7,9,3 7,2 9,3 9
1 2 3 7 8,0.0876343,8.65554,Yes,N/A,2,3,1 3,2 3,1 2 3,7,8,2 7,2 8,3 8,2 3 7
1 2 3 7 8 9,0.046565,14.5109,Yes,N/A,2,3,1 3,2 3,1 2 3,7,8,9,2 8,2 9,3 9
2 3 8,0.0444959,9.24906,Yes,N/A,2,3,N/A,2 3,N/A,N/A,8,N/A,2 8,3 8,N/A
2 3 8 9,0.025563,15.5833,Yes,N/A,2,3,N/A,2 3,N/A,N/A,8,9,2 8,2 9,3 9
1 2 3 6,0.147205,3.70958,Yes,N/A,2,3,1 3,2 3,6,1 6,2 6,3 6,1 3 6,2 3 6,1 2 3 6
2 3 6,0.109311,6.26535,Yes,N/A,2,3,N/A,2 3,6,N/A,2 6,3 6,N/A,2 3 6,N/A
1 2 3 6 9,0.0753625,9.08209,Yes,N/A,2,3,1 3,2 3,6,1 6,2 6,9,1 9,2 9,3 9
1 2 3 6 8,0.097558,7.56498,Yes,N/A,2,3,1 3,2 3,6,1 6,8,3 6,2 8,3 8,1 3 8
1 2 3 6 8 9,0.0527609,13.0685,Yes,N/A,2,3,1 3,2 3,6,1 6,8,9,2 8,2 9,3 9
1 2 3 6 7,0.126198,6.21744,Yes,N/A,2,3,1 3,2 3,6,7,2 6,2 7,3 7,2 3 6,2 3 7
1 2 3 6 7 9,0.0690383,11.219,Yes,N/A,2,3,1 3,2 3,6,7,2 6,9,3 7,2 9,3 9
1 2 3 6 7 8,0.0856949,9.94131,Yes,N/A,2,3,1 3,2 3,6,7,8,2 7,2 8,3 8,2 3 7
1 2 3 6 7 8 9,0.0496675,15.0549,Yes,N/A,2,3,1 3,2 3,6,7,8,9,2 8,2 9,3 9
2 3 7,0.0833333,7.41667,Yes,N/A,2,3,N/A,2 3,N/A,7,N/A,2 7,3 7,N/A,2 3 7
2 3 7 9,0.0359225,14.3401,Yes,N/A,2,3,N/A,2 3,N/A,7,N/A,9,3 7,2 9,3 9
2 3 7 8,0.0558985,11.6306,Yes,N/A,2,3,N/A,2 3,N/A,7,8,2 7,2 8,3 8,2 3 7
2 3 7 8 9,0.0263965,18.3953,Yes,N/A,2,3,N/A,2 3,N/A,7,8,9,2 8,2 9,3 9
1 2 3 5,0.160151,3.37551,Yes,N/A,2,3,1 3,5,1 5,2 5,3 5,1 3 5,2 3 5,1 2 3 5,N/A
1 2 3 5 9,0.0783084,8.65116,Yes,N/A,2,3,1 3,5,1 5,2 5,3 5,9,2 3 5,2 9,3 9
2 3 5,0.122942,5.83608,Yes,N/A,2,3,N/A,5,N/A,2 5,3 5,N/A,2 3 5,N/A,N/A
1 2 3 5 8,0.108802,6.85397,Yes,N/A,2,3,1 3,5,1 5,2 5,8,1 8,2 8,3 8,1 3 8
1 2 3 5 8 9,0.0561052,12.3754,Yes,N/A,2,3,1 3,5,1 5,2 5,8,9,2 8,2 9,3 9
1 2 3 5 7,0.134219,5.51894,Yes,N/A,2,3,1 3,5,1 5,7,3 5,2 7,3 7,1 3 7,5 7
1 2 3 5 7 9,0.0741607,10.5471,Yes,N/A,2,3,1 3,5,1 5,7,3 5,9,3 7,2 9,3 9
1 2 3 5 7 8,0.0923841,8.82287,Yes,N/A,2,3,1 3,5,1 5,7,8,2 7,2 8,3 8,5 7
1 2 3 5 7 8 9,0.0544535,13.7356,Yes,N/A,2,3,1 3,5,1 5,7,8,9,2 8,2 9,3 9
1 2 3 5 6,0.153116,4.80148,Yes,N/A,2,3,1 3,5,6,2 5,2 6,3 6,2 3 5,5 6,1 5 6
1 2 3 5 6 9,0.0786094,9.92309,Yes,N/A,2,3,1 3,5,6,2 5,2 6,9,2 3 5,2 9,3 9
1 2 3 5 6 8,0.106011,7.81061,Yes,N/A,2,3,1 3,5,6,2 5,8,3 6,2 8,3 8,1 3 8
1 2 3 5 6 8 9,0.0596587,12.7509,Yes,N/A,2,3,1 3,5,6,2 5,8,9,2 8,2 9,3 9
1 2 3 5 6 7,0.125785,6.36563,Yes,N/A,2,3,1 3,5,6,7,2 6,2 7,3 7,5 6,5 7
1 2 3 5 6 7 9,0.0736681,11.1405,Yes,N/A,2,3,1 3,5,6,7,2 6,9,3 7,2 9,3 9
1 2 3 5 6 7 8,0.0899185,9.51883,Yes,N/A,2,3,1 3,5,6,7,8,2 7,2 8,3 8,5 7
1 2 3 5 6 7 8 9,0.0575935,13.8732,Yes,N/A,2,3,1 3,5,6,7,8,9,2 8,2 9,3 9
1 2 3 4,0.172947,3.26878,Yes,N/A,2,3,4,2 3,2 4,3 4,1 3 4,2 3 4,1 2 3 4,N/A,N/A
2 3 4,0.155093,4.63812,Yes,N/A,2,3,4,2 3,2 4,3 4,N/A,2 3 4,N/A,N/A,N/A
1 2 3 4 9,0.0886036,8.00026,Yes,N/A,2,3,4,2 3,2 4,3 4,1 3 4,9,1 9,2 9,3 9
1 2 3 4 8,0.120501,6.39842,Yes,N/A,2,3,4,2 3,2 4,3 4,8,2 3 4,2 8,3 8,4 8
1 2 3 4 8 9,0.0635059,11.8219,Yes,N/A,2,3,4,2 3,2 4,3 4,8,9,2 8,2 9,3 9
2 3 4 9,0.0552555,11.1284,Yes,N/A,2,3,4,2 3,2 4,3 4,N/A,9,N/A,2 9,3 9
1 2 3 4 7,0.149227,4.92932,Yes,N/A,2,3,4,2 3,2 4,7,1 7,2 7,3 7,4 7,2 3 7
1 2 3 4 7 9,0.0785568,9.68774,Yes,N/A,2,3,4,2 3,2 4,7,1 7,9,3 7,2 9,3 9
1 2 3 4 7 8,0.100852,8.30094,Yes,N/A,2,3,4,2 3,2 4,7,8,2 7,2 8,3 8,4 8
1 2 3 4 7 8 9,0.0579002,13.352,Yes,N/A,2,3,4,2 3,2 4,7,8,9,2 8,2 9,3 9
1 2 3 4 6,0.160861,4.30232,Yes,N/A,2,3,4,2 3,6,3 4,2 6,3 6,4 6,2 3 6,2 4 6
1 2 3 4 6 9,0.0887895,8.82254,Yes,N/A,2,3,4,2 3,6,3 4,2 6,9,4 6,2 9,3 9
1 2 3 4 6 8,0.11613,6.85492,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,2 8,3 8,4 8
1 2 3 4 6 8 9,0.0662234,11.9028,Yes,N/A,2,3,4,2 3,6,3 4,8,9,2 8,2 9,3 9
1 2 3 4 6 7,0.128918,6.04218,Yes,N/A,2,3,4,2 3,6,7,2 6,2 7,3 7,4 7,2 3 7
1 2 3 4 6 7 9,0.0769813,10.401,Yes,N/A,2,3,4,2 3,6,7,2 6,9,3 7,2 9,3 9
1 2 3 4 6 7 8,0.0995978,8.55092,Yes,N/A,2,3,4,2 3,6,7,8,2 7,2 8,3 8,4 8
1 2 3 4 6 7 8 9,0.0623462,12.9945,Yes,N/A,2,3,4,2 3,6,7,8,9,2 8,2 9,3 9
1 2 3 4 5,0.163664,3.99037,Yes,N/A,2,3,4,5,2 4,2 5,3 5,4 5,2 3 5,2 4 5,3 4 5
1 2 3 4 5 9,0.0904289,8.53509,Yes,N/A,2,3,4,5,2 4,2 5,3 5,9,2 3 5,2 9,3 9
1 2 3 4 5 8,0.114114,6.86171,Yes,N/A,2,3,4,5,2 4,2 5,8,4 5,2 8,3 8,4 8
1 2 3 4 5 8 9,0.0663253,11.7384,Yes,N/A,2,3,4,5,2 4,2 5,8,9,2 8,2 9,3 9
1 2 3 4 5 7,0.142493,4.94524,Yes,N/A,2,3,4,5,2 4,7,3 5,2 7,3 7,4 7,5 7
1 2 3 4 5 7 9,0.0846644,9.43458,Yes,N/A,2,3,4,5,2 4,7,3 5,9,3 7,2 9,3 9
1 2 3 4 5 7 8,0.1042,7.95579,Yes,N/A,2,3,4,5,2 4,7,8,2 7,2 8,3 8,4 8
1 2 3 4 5 7 8 9,0.0654864,12.3292,Yes,N/A,2,3,4,5,2 4,7,8,9,2 8,2 9,3 9
1 2 3 4 5 6,0.149922,4.51452,Yes,N/A,2,3,4,5,6,2 5,2 6,3 6,4 6,5 6,2 4 6
1 2 3 4 5 6 9,0.0880123,9.07267,Yes,N/A,2,3,4,5,6,2 5,2 6,9,4 6,2 9,3 9
1 2 3 4 5 6 8,0.115326,7.0668,Yes,N/A,2,3,4,5,6,2 5,8,3 6,2 8,3 8,4 8
1 2 3 4 5 6 8 9,0.0708664,11.5231,Yes,N/A,2,3,4,5,6,2 5,8,9,2 8,2 9,3 9
1 2 3 4 5 6 7,0.133782,5.83904,Yes,N/A,2,3,4,5,6,7,2 6,2 7,3 7,4 7,5 7
1 2 3 4 5 6 7 9,0.083943,9.95207,Yes,N/A,2,3,4,5,6,7,2 6,9,3 7,2 9,3 9
1 2 3 4 5 6 7 8,0.105693,8.12707,Yes,N/A,2,3,4,5,6,7,8,2 7,2 8,3 8,4 8
1 2 3 4 5 6 7 8 9,0.0714111,11.8484,Yes,N/A,2,3,4,5,6,7,8,9,2 8,2 9,3 9
3 4 5 6 8 9,0.0227489,19.0239,No,N/A,N/A,3,4,5,6,3 4,8,9,4 6,3 8,3 9
2 3 6 9,0.0403092,13.4406,No,N/A,2,3,N/A,2 3,6,N/A,2 6,9,N/A,2 9,3 9
2 3 4 6 7 8 9,0.0344931,16.9269,No,N/A,2,3,4,2 3,6,7,8,9,2 8,2 9,3 9
3 5 7 8,0.0313357,15.905,No,N/A,N/A,3,N/A,5,N/A,7,8,N/A,3 7,3 8,5 7
2 3 4 5 6 8,0.0801945,9.5568,No,N/A,2,3,4,5,6,2 5,8,3 6,2 8,3 8,4 8
2 3 5 7 8,0.0459581,14.4407,No,N/A,2,3,N/A,5,N/A,7,8,2 7,2 8,3 8,5 7
2 3 4 6 8,0.0726428,9.92292,No,N/A,2,3,4,2 3,6,3 4,8,3 6,2 8,3 8,4 8
2 3 4 7 9,0.0411618,14.3517,No,N/A,2,3,4,2 3,2 4,7,N/A,9,3 7,2 9,3 9
3 4 6 7 8,0.0383826,15.6469,No,N/A,N/A,3,4,N/A,6,7,8,3 6,3 7,3 8,4 8
2 3 4 6 7 8,0.061953,11.7045,No,N/A,2,3,4,2 3,6,7,8,2 7,2 8,3 8,4 8
2 4 5 7 8 9,0.0236599,19.1747,No,N/A,2,N/A,4,5,2 4,7,8,9,2 8,2 9,4 8
2 3 4 7 8,0.0681275,10.5208,No,N/A,2,3,4,2 3,2 4,7,8,2 7,2 8,3 8,4 8
2 3 6 7,0.0948645,8.42713,No,N/A,2,3,N/A,2 3,6,7,2 6,2 7,3 7,2 3 6,2 3 7
3 4 5 8 9,0.0185185,19.6643,No,N/A,N/A,3,4,5,N/A,3 4,8,9,N/A,3 8,3 9
2 4 5 7 8,0.0513332,12.9065,No,N/A,2,N/A,4,5,2 4,7,8,2 7,2 8,4 7,4 8
2 3 6 7 8,0.0529573,13.2084,No,N/A,2,3,N/A,2 3,6,7,8,2 7,2 8,3 8,2 3 7
2 3 5 7,0.0860768,9.52778,No,N/A,2,3,N/A,5,N/A,7,3 5,2 7,3 7,N/A,5 7
3 4 5 6 7 9,0.0304395,17.1312,No,N/A,N/A,3,4,5,6,7,3 5,9,3 7,4 7,3 9
2 3 6 7 8 9,0.0266291,19.3365,No,N/A,2,3,N/A,2 3,6,7,8,9,2 8,2 9,3 9
