Position,Win Probability,Average Score,Was Reached?,1,2,3,4,5,6,7,8,9,10,11,12
1 2 4 8,0.125322,6.06835,No,N/A,2,1 2,4,1 4,2 4,1 2 4,8,1 8,2 8,1 2 8,4 8
1 2 5 7,0.116512,7.11377,No,N/A,2,1 2,N/A,5,1 5,2 5,1 2 5,2 7,1 2 7,N/A,5 7
1 3 6 7,0.0985082,8.84654,No,N/A,N/A,3,1 3,N/A,6,1 6,1 7,3 6,1 3 6,1 3 7,N/A
1 2 4 6,0.126543,4.53987,No,N/A,2,1 2,4,1 4,2 4,1 2 4,2 6,1 2 6,4 6,1 4 6,2 4 6
1 3 4 5,0.119942,5.47878,No,N/A,N/A,3,1 3,1 4,1 5,3 4,1 3 4,1 3 5,1 4 5,N/A,3 4 5
2 3 5 8,0.0538004,12.1569,No,N/A,2,3,N/A,2 3,N/A,2 5,3 5,N/A,2 3 5,3 8,N/A
1 2 4 5 8,0.0715902,9.49728,No,N/A,2,1 2,4,1 4,2 4,1 2 4,1 2 5,4 5,1 4 5,2 4 5,1 2 4 5
2 3 4 5 6 7,0.0581673,11.8456,No,N/A,2,3,4,2 3,2 4,3 4,3 5,2 3 4,2 3 5,2 4 5,3 4 5
1 2 4 5 6,0.111891,7.33397,No,N/A,2,1 2,4,1 4,2 4,1 2 4,1 2 5,4 5,1 4 5,2 4 5,1 2 4 5
1 2 4 5 6 8,0.0496073,12.7766,No,N/A,2,1 2,4,1 4,2 4,1 2 4,1 2 5,4 5,1 4 5,2 4 5,1 2 4 5
1 2 6,0.160237,4.50026,No,N/A,2,1 2,N/A,N/A,6,1 6,2 6,1 2 6,N/A,N/A,N/A
3 4 5 6 7,0.055727,12.1235,No,N/A,N/A,3,4,5,6,3 4,3 5,4 5,4 6,5 6,3 4 5
2 3 4 6 7 8,0.0341054,15.3916,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6
1 2 3 7,0.125086,4.62157,No,N/A,2,1 2,1 3,2 3,1 2 3,7,1 7,2 7,1 2 7,1 3 7,2 3 7
1 2 3 5 7,0.105484,7.68107,No,N/A,2,1 2,1 3,2 3,1 2 3,2 5,1 2 5,1 3 5,2 3 5,1 2 3 5,2 3 7
1 2 3 4 7 8,0.0498406,12.7139,No,N/A,2,1 2,1 3,2 3,1 2 3,1 2 4,1 3 4,2 3 4,1 2 3 4,1 3 7,2 3 7
1 3 5 7,0.129201,6.46451,No,N/A,N/A,3,1 3,5,1 5,7,3 5,1 3 5,3 7,1 3 7,5 7
2 3 7,0.0833333,7.41667,No,N/A,2,3,N/A,2 3,N/A,7,N/A,2 7,3 7,N/A,2 3 7
1 4 5 7 8,0.0433992,13.9237,No,N/A,N/A,N/A,4,1 4,1 5,7,1 7,4 5,1 4 5,4 7,1 4 7
3 4 5,0.103395,6.72068,No,N/A,N/A,3,4,5,N/A,3 4,3 5,4 5,N/A,N/A,3 4 5
1 2 3 4 6,0.12714,6.35626,No,N/A,2,1 2,1 3,2 3,1 2 3,1 2 4,1 3 4,2 3 4,1 2 3 4,2 3 6,1 2 3 6
1 6 8,0.0835905,10.0337,No,N/A,N/A,N/A,N/A,N/A,6,1 6,8,1 8,N/A,N/A,N/A
1 3 4 7 8,0.0428884,13.684,No,N/A,N/A,3,1 3,1 4,N/A,3 4,1 3 4,1 8,3 7,1 3 7,1 4 7
1 2 3 4 5 6,0.0881846,8.53721,No,N/A,2,1 2,1 3,2 3,1 2 3,1 2 4,1 3 4,2 3 4,1 2 3 4,1 2 3 5,1 2 4 5
1 2 3 4 5 6 8,0.0383375,14.1037,No,N/A,2,1 2,1 3,2 3,1 2 3,1 2 4,1 3 4,2 3 4,1 2 3 4,1 2 3 5,1 2 4 5
1 4 5,0.138889,6.20062,No,N/A,N/A,N/A,4,1 4,1 5,N/A,N/A,4 5,1 4 5,N/A,N/A
2 3 4 7,0.0948645,8.14054,No,N/A,2,3,4,2 3,2 4,3 4,N/A,2 3 4,3 7,4 7,2 3 7
1 2 3 5 6 8,0.0534379,12.2705,No,N/A,2,1 2,1 3,2 3,1 2 3,2 5,1 2 5,1 3 5,2 3 5,1 2 3 5,1 2 3 6
1 3 5 6 7 8,0.0299,16.3493,No,N/A,N/A,3,1 3,5,1 5,1 6,3 5,1 3 5,1 3 6,5 6,1 5 6
1 2 3 5,0.156136,3.59974,No,N/A,2,1 2,1 3,2 3,1 2 3,2 5,1 2 5,1 3 5,2 3 5,1 2 3 5,N/A
1 2 3 4 6 8,0.0539702,11.8994,No,N/A,2,1 2,1 3,2 3,1 2 3,1 2 4,1 3 4,2 3 4,1 2 3 4,2 3 6,1 2 3 6
1 4 8,0.0578704,9.1983,No,N/A,N/A,N/A,4,1 4,N/A,N/A,8,1 8,N/A,N/A,4 8
1 2 3 4 6 7,0.0696868,10.5567,No,N/A,2,1 2,1 3,2 3,1 2 3,1 2 4,1 3 4,2 3 4,1 2 3 4,2 3 6,1 2 3 6
1 3 6 7 8,0.0415607,14.6351,No,N/A,N/A,3,1 3,N/A,6,1 6,1 7,3 6,1 3 6,1 3 7,1 3 8
1 2 3 4,0.167353,3.45038,No,N/A,2,1 2,1 3,2 3,1 2 3,1 2 4,1 3 4,2 3 4,1 2 3 4,N/A,N/A
3 4 6,0.0779321,7.95087,No,N/A,N/A,3,4,N/A,6,3 4,N/A,3 6,4 6,N/A,N/A
1 2 5 6,0.113019,6.62577,No,N/A,2,1 2,N/A,5,1 5,2 5,1 2 5,1 2 6,N/A,5 6,1 5 6
1 3 4,0.186728,4.54244,No,N/A,N/A,3,1 3,1 4,N/A,3 4,1 3 4,N/A,N/A,N/A,N/A
2 3 5 7 8,0.0338788,15.8059,No,N/A,2,3,N/A,2 3,N/A,2 5,3 5,2 7,2 3 5,3 8,2 3 7
1 2 3 4 6 7 8,0.0319729,15.8545,No,N/A,2,1 2,1 3,2 3,1 2 3,1 2 4,1 3 4,2 3 4,1 2 3 4,2 3 6,1 2 3 6
1 2 3 6,0.141104,4.01253,No,N/A,2,1 2,1 3,2 3,1 2 3,1 6,2 6,1 2 6,1 3 6,2 3 6,1 2 3 6
2 3 5 6 7,0.0591738,11.83,No,N/A,2,3,N/A,2 3,6,2 5,3 5,3 6,2 3 5,2 3 6,2 3 7
1 2 3 5 6 7,0.0664876,11.0262,No,N/A,2,1 2,1 3,2 3,1 2 3,2 5,1 2 5,1 3 5,2 3 5,1 2 3 5,1 2 3 6
1 5 6,0.0959362,8.05761,No,N/A,N/A,N/A,N/A,5,1 5,1 6,N/A,N/A,N/A,5 6,1 5 6
1 2 4 6 7 8,0.0378324,14.7987,No,N/A,2,1 2,4,1 4,2 4,1 2 4,2 6,1 2 6,4 6,1 4 6,2 4 6
1 2 7,0.12963,5.47377,No,N/A,2,1 2,N/A,N/A,N/A,7,1 7,2 7,1 2 7,N/A,N/A
1 2 3 4 5 6 7,0.0539293,12.2842,No,N/A,2,1 2,1 3,2 3,1 2 3,1 2 4,1 3 4,2 3 4,1 2 3 4,1 2 3 5,1 2 4 5
1 3 8,0.0751029,8.13477,No,N/A,N/A,3,1 3,N/A,N/A,N/A,8,1 8,N/A,3 8,1 3 8
2 4 5 6 7,0.0558366,12.1124,No,N/A,2,N/A,4,5,2 4,2 5,2 6,4 5,4 6,2 4 5,2 4 6
1 3 4 5 6,0.0939703,8.44604,No,N/A,N/A,3,1 3,1 4,1 5,3 4,1 3 4,1 3 5,1 4 5,1 4 6,3 4 5
1 3 5,0.170267,4.77263,No,N/A,N/A,3,1 3,5,1 5,N/A,3 5,1 3 5,N/A,N/A,N/A
1 3 6,0.146091,5.3678,No,N/A,N/A,3,1 3,N/A,6,1 6,N/A,3 6,1 3 6,N/A,N/A
2 3 5 7,0.0798468,10.1664,No,N/A,2,3,N/A,2 3,N/A,2 5,3 5,2 7,2 3 5,N/A,2 3 7
1 2 3 5 6 7 8,0.0291345,16.5335,No,N/A,2,1 2,1 3,2 3,1 2 3,2 5,1 2 5,1 3 5,2 3 5,1 2 3 5,1 2 3 6
1 2 3 6 8,0.0684656,9.65716,No,N/A,2,1 2,1 3,2 3,1 2 3,1 6,2 6,1 2 6,1 3 6,2 3 6,1 2 3 6
