Position,Win Probability,Average Score,Was Reached?,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
2 3 4 7 10 11 12,0.0120374,30.4996,No,N/A,2,3,4,2 3,2 4,3 4,N/A,2 3 4,3 7,4 7,2 3 7,2 4 7,3 4 7,2 3 10,2 3 4 7,3 4 10,3 4 11
2 5 6 8 11 12 13,0.00402864,39.1089,No,N/A,2,N/A,N/A,5,6,2 5,2 6,N/A,2 8,5 6,12,2 5 6,6 8,2 5 8,2 6 8,6 11,2 5 11
2 3 4 7 9 13,0.0195757,23.2,No,N/A,2,3,4,2 3,2 4,3 4,N/A,2 3 4,3 7,4 7,2 3 7,2 4 7,3 4 7,2 4 9,2 3 4 7,4 13,2 3 4 9
2 3 4 7 9 12,0.0250764,21.7941,No,N/A,2,3,4,2 3,2 4,3 4,N/A,2 3 4,3 7,4 7,2 3 7,2 4 7,3 4 7,2 4 9,2 3 4 7,2 3 12,2 3 4 9
4 5 13,0.0236304,18.8464,No,N/A,N/A,N/A,4,5,N/A,N/A,N/A,4 5,N/A,N/A,N/A,13,N/A,N/A,N/A,4 13,5 13
2 3 4 7 9 11 13,0.00832308,32.2381,No,N/A,2,3,4,2 3,2 4,3 4,N/A,2 3 4,3 7,4 7,2 3 7,2 4 7,3 4 7,2 4 9,2 3 4 7,2 4 11,2 3 4 9
3 4 7 8 9 13,0.013959,26.2941,No,N/A,N/A,3,4,N/A,N/A,3 4,8,9,3 7,4 7,4 8,4 9,3 4 7,3 4 8,3 4 9,8 9,3 7 8
2 3 4 7 9 11 12,0.0122118,29.9711,No,N/A,2,3,4,2 3,2 4,3 4,N/A,2 3 4,3 7,4 7,2 3 7,2 4 7,3 4 7,2 4 9,2 3 4 7,2 4 11,2 3 4 9
2 3 4 7 9 11 12 13,0.00412749,40.9561,No,N/A,2,3,4,2 3,2 4,3 4,N/A,2 3 4,3 7,4 7,2 3 7,2 4 7,3 4 7,2 4 9,2 3 4 7,2 4 11,2 3 4 9
1 5 8 9 10 11 13,0.00485498,37.6375,No,N/A,N/A,N/A,N/A,5,1 5,N/A,8,1 8,1 9,1 10,1 11,5 8,1 5 8,1 5 9,1 5 10,8 9,1 8 9
2 3 7 8 9 12 13,0.00768995,33.4862,No,N/A,2,3,N/A,2 3,N/A,7,8,2 7,3 7,3 8,2 3 7,2 3 8,2 3 9,7 8,7 9,2 7 8,3 7 8
2 3 5 7 8 9 10 11,0.010044,31.3495,No,N/A,2,3,N/A,2 3,N/A,2 5,3 5,2 7,2 3 5,3 8,2 3 7,2 3 8,2 5 7,3 5 7,3 5 8,2 3 5 7,2 3 5 8
1 2 3 4 8 9 10 13,0.0106054,29.2784,No,N/A,2,1 2,1 3,2 3,1 2 3,1 2 4,1 3 4,2 3 4,1 2 3 4,1 2 8,1 3 8,2 3 8,1 2 3 8,1 2 4 8,1 3 4 8,2 3 4 8,1 2 3 4 8
2 3 4 7 9 10 12,0.0139201,28.5469,No,N/A,2,3,4,2 3,2 4,3 4,N/A,2 3 4,3 7,4 7,2 3 7,2 4 7,3 4 7,2 4 9,2 3 4 7,3 4 10,2 3 4 9
2 3 4 7 9 10 12 13,0.00493942,39.2966,No,N/A,2,3,4,2 3,2 4,3 4,N/A,2 3 4,3 7,4 7,2 3 7,2 4 7,3 4 7,2 4 9,2 3 4 7,3 4 10,2 3 4 9
3 6 8 9 10 13,0.00811018,31.9032,No,N/A,N/A,3,N/A,N/A,6,N/A,8,3 6,10,3 8,3 9,3 10,6 8,6 9,6 10,3 6 8,3 6 9
2 3 4 7 9 10 11 12,0.00773644,35.9792,No,N/A,2,3,4,2 3,2 4,3 4,N/A,2 3 4,3 7,4 7,2 3 7,2 4 7,3 4 7,2 4 9,2 3 4 7,3 4 10,2 3 4 9
2 3 4 7 8,0.0891794,9.51983,No,N/A,2,3,4,2 3,2 4,3 4,8,2 3 4,3 7,4 7,2 3 7,2 4 7,3 4 7,3 4 8,2 3 4 7,2 3 4 8,3 7 8
2 3 4 7 8 12,0.030952,18.8135,No,N/A,2,3,4,2 3,2 4,3 4,8,2 3 4,3 7,4 7,2 3 7,2 4 7,3 4 7,3 4 8,2 3 4 7,2 3 4 8,3 7 8
2 3 6 7 8 10 12,0.0128467,27.8253,No,N/A,2,3,N/A,2 3,6,7,2 6,3 6,3 7,2 3 6,2 3 7,6 7,6 8,2 6 7,3 6 7,3 6 8,2 3 6 7
2 3 4 7 8 11 13,0.010954,28.3748,No,N/A,2,3,4,2 3,2 4,3 4,8,2 3 4,3 7,4 7,2 3 7,2 4 7,3 4 7,3 4 8,2 3 4 7,2 3 4 8,3 7 8
1 6 10,0.0493827,12.5855,No,N/A,N/A,N/A,N/A,N/A,6,1 6,N/A,N/A,10,1 10,N/A,N/A,N/A,N/A,6 10,1 6 10,N/A
1 2 5 6 8 11,0.0442798,16.6172,No,N/A,2,1 2,N/A,5,1 5,2 5,1 2 5,1 2 6,2 8,5 6,1 5 6,2 5 6,1 2 5 6,2 5 8,1 2 5 8,1 2 6 8,2 5 11
2 4 8 10 12,0.0114713,28.5658,No,N/A,2,N/A,4,N/A,2 4,N/A,8,N/A,2 8,N/A,4 8,N/A,2 4 8,N/A,2 4 10,N/A,8 10
2 3 4 7 8 11 12,0.0159561,26.2066,No,N/A,2,3,4,2 3,2 4,3 4,8,2 3 4,3 7,4 7,2 3 7,2 4 7,3 4 7,3 4 8,2 3 4 7,2 3 4 8,3 7 8
1 4 5 8 10 11 12 13,0.00341018,42.33,No,N/A,N/A,N/A,4,1 4,1 5,N/A,8,4 5,1 4 5,1 10,4 8,1 4 8,1 5 8,1 4 10,1 5 10,4 5 8,1 4 5 8
1 3 4 5 6 7 8 11 13,0.00601354,33.7367,No,N/A,N/A,3,1 3,1 4,1 5,3 4,1 3 4,1 3 5,1 4 5,1 4 6,3 4 5,1 3 4 5,1 3 4 6,1 3 5 6,1 4 5 6,1 4 5 7,3 4 5 6
2 3 4 7 8 10,0.042075,16.7006,No,N/A,2,3,4,2 3,2 4,3 4,8,2 3 4,3 7,4 7,2 3 7,2 4 7,3 4 7,3 4 8,2 3 4 7,2 3 4 8,3 7 8
2 3 4 7 8 10 13,0.0129796,27.1347,No,N/A,2,3,4,2 3,2 4,3 4,8,2 3 4,3 7,4 7,2 3 7,2 4 7,3 4 7,3 4 8,2 3 4 7,2 3 4 8,3 7 8
2 3 4 7 8 10 12 13,0.00541922,36.3973,No,N/A,2,3,4,2 3,2 4,3 4,8,2 3 4,3 7,4 7,2 3 7,2 4 7,3 4 7,3 4 8,2 3 4 7,2 3 4 8,3 7 8
2 7 8 9 10 11,0.00832684,31.3824,No,N/A,2,N/A,N/A,N/A,N/A,7,8,2 7,2 8,2 9,2 10,2 11,N/A,7 8,7 9,2 7 8,2 7 9
2 3 4 7 8 10 11 13,0.00667552,34.6352,No,N/A,2,3,4,2 3,2 4,3 4,8,2 3 4,3 7,4 7,2 3 7,2 4 7,3 4 7,3 4 8,2 3 4 7,2 3 4 8,3 7 8
1 3 5 8 9 10 11 13,0.00543673,38.1404,No,N/A,N/A,3,1 3,5,1 5,N/A,3 5,1 3 5,1 9,3 8,1 3 8,5 8,1 5 8,1 5 9,3 5 8,1 3 5 8,1 3 5 9
2 7 8 10,0.0288307,19.3601,No,N/A,2,N/A,N/A,N/A,N/A,7,8,2 7,2 8,N/A,2 10,N/A,N/A,7 8,N/A,2 7 8,8 10
2 3 4 7 8 10 11 12 13,0.00329536,43.2829,No,N/A,2,3,4,2 3,2 4,3 4,8,2 3 4,3 7,4 7,2 3 7,2 4 7,3 4 7,3 4 8,2 3 4 7,2 3 4 8,3 7 8
2 3 4 7 8 9,0.0546808,14.5524,No,N/A,2,3,4,2 3,2 4,3 4,8,2 3 4,3 7,4 7,2 3 7,2 4 7,3 4 7,3 4 8,2 3 4 7,2 3 4 8,3 7 8
2 6 7 8 10 11 12,0.00643653,34.6348,No,N/A,2,N/A,N/A,N/A,6,7,2 6,2 7,2 8,11,2 10,6 7,6 8,2 6 7,2 6 8,2 7 8,2 6 10
2 3 4 7 8 9 13,0.0160954,25.0477,No,N/A,2,3,4,2 3,2 4,3 4,8,2 3 4,3 7,4 7,2 3 7,2 4 7,3 4 7,3 4 8,2 3 4 7,2 3 4 8,3 7 8
2 3 4 7 8 9 12,0.0192672,23.8688,No,N/A,2,3,4,2 3,2 4,3 4,8,2 3 4,3 7,4 7,2 3 7,2 4 7,3 4 7,3 4 8,2 3 4 7,2 3 4 8,3 7 8
2 3 4 10 12,0.0229842,19.5384,No,N/A,2,3,4,2 3,2 4,3 4,N/A,2 3 4,10,N/A,2 10,3 10,4 10,2 3 10,2 4 10,3 4 10,2 4 12
1 2 5 6 7 8 10 11,0.0144349,26.7905,No,N/A,2,1 2,N/A,5,1 5,2 5,1 2 5,1 2 6,1 2 7,5 6,1 5 6,2 5 6,1 2 5 6,1 2 5 7,1 2 6 7,1 2 6 8,5 6 7
2 3 4 7 8 9 12 13,0.00730808,33.8696,No,N/A,2,3,4,2 3,2 4,3 4,8,2 3 4,3 7,4 7,2 3 7,2 4 7,3 4 7,3 4 8,2 3 4 7,2 3 4 8,3 7 8
1 4 7 8 13,0.0222996,20.846,No,N/A,N/A,N/A,4,1 4,N/A,7,1 7,1 8,N/A,4 7,1 4 7,1 4 8,1 13,7 8,1 7 8,4 13,1 4 13
2 3 4 7 8 9 11 13,0.00670257,33.6936,No,N/A,2,3,4,2 3,2 4,3 4,8,2 3 4,3 7,4 7,2 3 7,2 4 7,3 4 7,3 4 8,2 3 4 7,2 3 4 8,3 7 8
2 3 5 6 7 9 12 13,0.00545894,35.407,No,N/A,2,3,N/A,2 3,6,2 5,3 5,3 6,2 3 5,2 3 6,2 3 7,2 5 6,3 5 6,3 5 7,2 3 5 6,2 3 5 7,2 3 6 7
3 4 7 8 9 12,0.0148239,25.6805,No,N/A,N/A,3,4,N/A,N/A,3 4,8,9,3 7,4 7,4 8,4 9,3 4 7,3 4 8,3 4 9,8 9,3 7 8
2 3 4 6 13,0.028125,16.2557,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,N/A,2 3 4 6,3 13,4 13,2 3 13
2 3 4 7 10 11 12 13,0.00430032,41.3506,No,N/A,2,3,4,2 3,2 4,3 4,N/A,2 3 4,3 7,4 7,2 3 7,2 4 7,3 4 7,2 3 10,2 3 4 7,3 4 10,3 4 11
2 3 4 6 11,0.059405,12.3878,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,3 11,2 3 4 6,2 3 11,2 4 11,3 4 11
1 2 4 5 7 12,0.0357256,16.1222,No,N/A,2,1 2,4,1 4,2 4,1 2 4,1 2 5,4 5,1 4 5,2 4 5,1 2 4 5,2 4 7,1 2 4 7,1 2 5 7,4 5 7,1 4 5 7,2 4 5 7
2 4 5 9 12,0.0253074,19.9502,No,N/A,2,N/A,4,5,2 4,2 5,N/A,4 5,N/A,2 4 5,12,4 9,5 9,2 4 9,2 5 9,5 12,4 5 9
2 3 4 6 11 13,0.0165201,23.3475,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,3 11,2 3 4 6,2 3 11,2 4 11,3 4 11
2 3 4 6 11 12,0.0234018,21.46,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,3 11,2 3 4 6,2 3 11,2 4 11,3 4 11
2 3 5 6 7 8 9 11 13,0.00456657,37.7353,No,N/A,2,3,N/A,2 3,6,2 5,3 5,3 6,2 3 5,2 3 6,2 3 7,2 5 6,3 5 6,3 5 7,2 3 5 6,2 3 5 7,2 3 6 7
1 4 7 9 11 12 13,0.00481107,37.335,No,N/A,N/A,N/A,4,1 4,N/A,7,1 7,9,1 9,4 7,1 4 7,4 9,1 4 9,4 11,7 9,1 7 9,7 11
2 3 4 6 11 12 13,0.00810528,31.9707,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,3 11,2 3 4 6,2 3 11,2 4 11,3 4 11
3 6 7 8 12 13,0.00811624,30.9155,No,N/A,N/A,3,N/A,N/A,6,7,8,3 6,3 7,3 8,12,6 7,6 8,7 8,3 6 7,3 6 8,3 7 8
2 3 4 6 10,0.0726314,11.2113,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,4 10,2 3 4 6,2 4 10,3 4 10,2 6 10
2 3 4 6 10 13,0.0190026,22.3169,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,4 10,2 3 4 6,2 4 10,3 4 10,2 6 10
1 3 4 6 7 8 10 11 12,0.00672545,34.8629,No,N/A,N/A,3,1 3,1 4,6,3 4,1 3 4,3 6,1 3 6,1 4 6,1 4 7,3 4 6,1 3 4 6,1 3 4 7,3 6 7,1 3 6 7,1 4 6 7
1 3 4 5 6 8 9 12 13,0.00495488,36.6191,No,N/A,N/A,3,1 3,1 4,1 5,3 4,1 3 4,1 3 5,1 4 5,1 4 6,3 4 5,1 3 4 5,1 3 4 6,1 3 5 6,1 4 5 6,1 3 5 8,3 4 5 6
2 8 9 10 11,0.0105447,28.6767,No,N/A,2,N/A,N/A,N/A,N/A,N/A,8,9,2 8,2 9,2 10,2 11,N/A,N/A,N/A,8 9,8 10
2 3 4 7 9 10 11 12 13,0.00280487,46.8605,No,N/A,2,3,4,2 3,2 4,3 4,N/A,2 3 4,3 7,4 7,2 3 7,2 4 7,3 4 7,2 4 9,2 3 4 7,3 4 10,2 3 4 9
3 4 6 9 10 12,0.00974391,30.6142,No,N/A,N/A,3,4,N/A,6,3 4,N/A,3 6,4 6,N/A,3 9,3 4 6,4 10,6 9,3 4 9,3 4 10,3 6 9
2 3 4 6 10 11 13,0.00985046,29.8181,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,4 10,2 3 4 6,2 4 10,3 4 10,2 6 10
2 3 4 6 10 11 12 13,0.00522539,38.0897,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,4 10,2 3 4 6,2 4 10,3 4 10,2 6 10
1 3 8 11 12,0.0232029,23.7187,No,N/A,N/A,3,1 3,N/A,N/A,N/A,8,1 8,N/A,3 8,1 3 8,1 12,3 11,1 3 11,1 3 12,N/A,N/A
3 5 6 10 12 13,0.00826803,31.615,No,N/A,N/A,3,N/A,5,6,N/A,3 5,3 6,10,5 6,12,3 10,3 5 6,5 10,6 10,5 12,3 5 10
2 3 4 6 9 11 12,0.0135912,27.5331,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,2 3 9,2 3 4 6,3 4 9,2 6 9,2 3 4 9
2 5 8,0.0667438,10.2004,No,N/A,2,N/A,N/A,5,N/A,2 5,8,N/A,2 8,N/A,N/A,5 8,N/A,2 5 8,N/A,N/A,N/A
3 5 7 8 10 11 13,0.00381664,39.9861,No,N/A,N/A,3,N/A,5,N/A,7,3 5,N/A,3 7,3 8,5 7,5 8,3 11,3 5 7,3 5 8,7 10,3 7 8
2 3 4 6 9 10 13,0.0120731,27.7465,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,2 3 9,2 3 4 6,3 4 9,2 6 9,2 3 4 9
1 3 4 7 8 12 13,0.00955592,30.2522,No,N/A,N/A,3,1 3,1 4,N/A,3 4,1 3 4,1 8,3 7,1 3 7,1 4 7,1 4 8,3 4 7,1 3 4 7,1 3 4 8,1 4 12,3 7 8
2 3 4 6 7 8 9 10 11,0.00970295,30.8452,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,3 4 7,2 3 4 6,2 3 4 7,4 6 7,2 3 6 7
3 7 10 12,0.0131265,25.1591,No,N/A,N/A,3,N/A,N/A,N/A,7,N/A,N/A,3 7,N/A,12,3 10,N/A,3 12,N/A,7 10,N/A
2 3 4 6 9 10 11,0.0209117,24.067,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,2 3 9,2 3 4 6,3 4 9,2 6 9,2 3 4 9
1 3 5 7 8 10 11,0.0206465,23.9226,No,N/A,N/A,3,1 3,5,1 5,7,3 5,1 3 5,3 7,1 3 7,5 7,1 5 7,1 5 8,3 5 7,1 3 5 7,1 3 5 8,3 7 8
1 3 4 7 10,0.0691674,13.6803,No,N/A,N/A,3,1 3,1 4,N/A,3 4,1 3 4,N/A,3 7,1 3 7,1 4 7,3 10,3 4 7,1 3 4 7,N/A,3 4 10,1 3 4 10
2 3 4 6 8 10,0.0432748,16.2285,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,2 4 8,2 3 4 6,2 6 8,2 3 4 8,4 6 8
2 3 4 9 10 12 13,0.00682299,34.6506,No,N/A,2,3,4,2 3,2 4,3 4,N/A,2 3 4,10,2 9,3 9,4 9,2 3 9,2 4 9,3 4 9,3 4 10,2 3 4 9
2 3 4 6 8 9 13,0.0152923,25.2039,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,2 4 8,2 3 4 6,2 6 8,2 3 4 8,4 6 8
5 7 9 11,0.0173093,23.9431,No,N/A,N/A,N/A,N/A,5,N/A,7,N/A,9,N/A,11,5 7,N/A,5 9,N/A,7 9,N/A,7 11
2 3 4 6 8 9 12,0.017294,24.4572,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,2 4 8,2 3 4 6,2 6 8,2 3 4 8,4 6 8
2 3 4 6 8 9 12 13,0.00670523,34.4991,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,2 4 8,2 3 4 6,2 6 8,2 3 4 8,4 6 8
2 5 10 11,0.0310089,18.5374,No,N/A,2,N/A,N/A,5,N/A,2 5,N/A,N/A,10,11,2 10,2 11,N/A,5 10,5 11,2 5 10,2 5 11
2 3 4 6 8 9 11 12 13,0.00353008,41.9135,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,2 4 8,2 3 4 6,2 6 8,2 3 4 8,4 6 8
1 4 6 8 10 12,0.0211354,22.7443,No,N/A,N/A,N/A,4,1 4,6,1 6,8,1 8,4 6,1 4 6,4 8,1 4 8,6 8,1 6 8,6 10,1 6 10,4 6 8
2 3 4 6 8 9 10 12,0.00981581,30.4811,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,2 4 8,2 3 4 6,2 6 8,2 3 4 8,4 6 8
2 3 4 6 8 9 10 12 13,0.00383922,40.557,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,2 4 8,2 3 4 6,2 6 8,2 3 4 8,4 6 8
2 3 4 6 8 9 10 11,0.0138455,27.843,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,2 4 8,2 3 4 6,2 6 8,2 3 4 8,4 6 8
2 3 4 6 8 9 10 11 13,0.00469344,38.4273,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,2 4 8,2 3 4 6,2 6 8,2 3 4 8,4 6 8
2 3 4 6 7,0.098342,8.70531,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,3 4 7,2 3 4 6,2 3 4 7,4 6 7,2 3 6 7
1 2 3 4 5 8 11,0.0396218,17.1714,No,N/A,2,1 2,1 3,2 3,1 2 3,1 2 4,1 3 4,2 3 4,1 2 3 4,1 2 3 5,1 2 4 5,1 3 4 5,2 3 4 5,1 2 3 4 5,1 3 4 8,2 3 4 8,1 2 3 4 8
2 3 4 6 7 12,0.0326,17.8221,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,3 4 7,2 3 4 6,2 3 4 7,4 6 7,2 3 6 7
2 3 4 6 7 11,0.0379475,16.7224,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,3 4 7,2 3 4 6,2 3 4 7,4 6 7,2 3 6 7
1 2 3 5 7 8 11 13,0.0111757,29.1085,No,N/A,2,1 2,1 3,2 3,1 2 3,2 5,1 2 5,1 3 5,2 3 5,1 2 3 5,2 3 7,1 2 3 7,2 5 7,1 2 5 7,1 3 5 7,2 3 5 7,1 2 3 5 7
2 3 4 6 7 11 13,0.0105361,27.7996,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,3 4 7,2 3 4 6,2 3 4 7,4 6 7,2 3 6 7
1 4 6,0.150549,7.36443,No,N/A,N/A,N/A,4,1 4,6,1 6,N/A,N/A,4 6,1 4 6,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2 3 4 6 7 10,0.041943,15.7735,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,3 4 7,2 3 4 6,2 3 4 7,4 6 7,2 3 6 7
2 3 4 6 7 10 11 12,0.00928884,31.4769,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,3 4 7,2 3 4 6,2 3 4 7,4 6 7,2 3 6 7
2 3 4 6 10 12,0.0265689,20.5241,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,4 10,2 3 4 6,2 4 10,3 4 10,2 6 10
1 2 4 7 10 11 13,0.0128673,28.5222,No,N/A,2,1 2,4,1 4,2 4,1 2 4,1 7,2 7,1 2 7,4 7,1 4 7,2 4 7,1 2 4 7,1 4 10,2 4 10,1 2 4 10,1 7 10
2 3 6 8 11,0.027484,19.2786,No,N/A,2,3,N/A,2 3,6,N/A,2 6,3 6,2 8,2 3 6,N/A,2 3 8,6 8,N/A,2 6 8,3 6 8,N/A
2 3 4 6 7 10 11 12 13,0.00329109,42.2293,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,3 4 7,2 3 4 6,2 3 4 7,4 6 7,2 3 6 7
1 2 4 5 6 7 11 12 13,0.00422405,38.392,No,N/A,2,1 2,4,1 4,2 4,1 2 4,1 2 5,4 5,1 4 5,2 4 5,1 2 4 5,1 2 4 6,1 2 5 6,4 5 6,1 4 5 6,2 4 5 6,1 2 4 5 6
2 3 6 7 10 13,0.013072,25.6842,No,N/A,2,3,N/A,2 3,6,7,2 6,3 6,3 7,2 3 6,2 3 7,6 7,N/A,2 6 7,3 6 7,7 10,2 3 6 7
2 3 4 6 7 9 11,0.0212733,22.3918,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,3 4 7,2 3 4 6,2 3 4 7,4 6 7,2 3 6 7
2 3 6 7 9 11 12 13,0.00372919,40.415,No,N/A,2,3,N/A,2 3,6,7,2 6,3 6,3 7,2 3 6,2 3 7,6 7,2 3 9,2 6 7,3 6 7,2 6 9,2 3 6 7
2 3 4 6 7 9 11 13,0.00652603,33.5069,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,3 4 7,2 3 4 6,2 3 4 7,4 6 7,2 3 6 7
1 5 9 10 12,0.0244543,23.1553,No,N/A,N/A,N/A,N/A,5,1 5,N/A,N/A,9,1 9,1 10,12,1 12,5 9,1 5 9,1 5 10,5 12,1 5 12
2 3 4 6 7 9 11 12 13,0.00336635,41.667,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,3 4 7,2 3 4 6,2 3 4 7,4 6 7,2 3 6 7
2 3 4 6 7 9 10,0.0272709,20.511,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,3 4 7,2 3 4 6,2 3 4 7,4 6 7,2 3 6 7
2 3 4 6 7 9 10 12,0.0108814,29.4546,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,3 4 7,2 3 4 6,2 3 4 7,4 6 7,2 3 6 7
2 3 4 6 7 9 10 12 13,0.00394052,40.1437,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,3 4 7,2 3 4 6,2 3 4 7,4 6 7,2 3 6 7
1 5 6 7 8 9,0.0345618,18.3603,No,N/A,N/A,N/A,N/A,5,1 5,1 6,1 7,1 8,1 9,5 6,1 5 6,1 5 7,1 6 7,1 6 8,1 7 8,1 7 9,5 6 7
2 3 4 6 7 9 10 11,0.0128602,28.097,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,3 4 7,2 3 4 6,2 3 4 7,4 6 7,2 3 6 7
2 3 4 6 7 8,0.0581595,12.808,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,3 4 7,2 3 4 6,2 3 4 7,4 6 7,2 3 6 7
2 3 4 6 7 8 11,0.0249239,20.9418,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,3 4 7,2 3 4 6,2 3 4 7,4 6 7,2 3 6 7
2 3 4 6 7 8 11 13,0.00771551,31.5761,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,3 4 7,2 3 4 6,2 3 4 7,4 6 7,2 3 6 7
2 3 5 8 9 10 12 13,0.00438398,39.6224,No,N/A,2,3,N/A,2 3,N/A,2 5,3 5,9,2 3 5,3 8,3 9,2 3 8,2 3 9,2 5 8,3 5 8,3 5 9,2 3 5 8
2 3 4 6 7 8 11 12,0.0114136,29.3583,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,3 4 7,2 3 4 6,2 3 4 7,4 6 7,2 3 6 7
2 3 4 6 7 8 11 12 13,0.0042857,39.4124,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,3 4 7,2 3 4 6,2 3 4 7,4 6 7,2 3 6 7
2 3 4 6 7 8 10,0.0289097,19.7286,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,3 4 7,2 3 4 6,2 3 4 7,4 6 7,2 3 6 7
2 3 8 9 10,0.0403848,18.0643,No,N/A,2,3,N/A,2 3,N/A,N/A,8,9,2 8,3 8,3 9,2 3 8,2 3 9,2 3 10,N/A,8 9,8 10
2 4 6 7 8 9 10 11 13,0.00349605,42.1319,No,N/A,2,N/A,4,N/A,2 4,7,2 6,2 7,4 6,4 7,2 4 6,2 4 7,2 4 8,2 6 7,2 6 8,4 6 7,4 6 8
2 3 4 6 7 8 10 12 13,0.00403799,39.1173,No,N/A,2,3,4,2 3,2 4,3 4,2 6,2 3 4,4 6,2 3 6,2 4 6,3 4 6,3 4 7,2 3 4 6,2 3 4 7,4 6 7,2 3 6 7
