Position,Win Probability,Average Score,Was Reached?,1,2,3,4,5,6,7,8,9,10,11,12
1 2 3 5 6 8,0.106422,6.36111,Yes,N/A,2,3,1 3,5,6,2 5,8,1 8,2 8,3 8,1 3 8
2 3 5 7 8,0.0459581,13.9167,Yes,N/A,2,3,N/A,5,N/A,7,8,2 7,2 8,3 8,5 7
1 2 3 5 6 7,0.125787,5,Yes,N/A,2,3,1 3,5,6,7,2 6,2 7,3 7,5 6,5 7
2 3 5 6 8,0.0614097,11.3889,Yes,N/A,2,3,N/A,5,6,2 5,8,3 6,2 8,3 8,N/A
2 3 5 6 7,0.0809304,9.02778,Yes,N/A,2,3,N/A,5,6,7,3 5,2 7,3 7,5 6,5 7
1 2 3 5 6 7 8,0.0916229,7.80556,Yes,N/A,2,3,1 3,5,6,7,8,1 8,2 8,3 8,5 7
2 4 5 6 7 8,0.0483837,13,Yes,N/A,2,N/A,4,5,6,7,8,4 5,2 8,5 6,4 8
1 2 3 4,0.172947,2.69444,Yes,N/A,2,3,4,2 3,2 4,3 4,1 3 4,2 3 4,1 2 3 4,N/A,N/A
2 3 4,0.155093,4.22222,Yes,N/A,2,3,4,2 3,2 4,3 4,N/A,2 3 4,N/A,N/A,N/A
1 2 3 4 8,0.122816,5.16667,Yes,N/A,2,3,4,2 3,2 4,3 4,8,1 8,2 8,3 8,4 8
1 2 3 4 7,0.149227,4.13889,Yes,N/A,2,3,4,2 3,2 4,7,1 7,2 7,3 7,4 7,2 3 7
2 3 4 8,0.102023,6.69444,Yes,N/A,2,3,4,2 3,2 4,3 4,8,2 3 4,2 8,3 8,4 8
2 3 4 7,0.101723,7.19444,Yes,N/A,2,3,4,2 3,2 4,7,N/A,2 7,3 7,4 7,2 3 7
1 2 3 4 7 8,0.104345,6.77778,Yes,N/A,2,3,4,1 4,2 4,7,8,1 8,3 7,3 8,4 8
1 2 3 4 6,0.160861,3.47222,Yes,N/A,2,3,4,2 3,6,3 4,2 6,3 6,4 6,2 3 6,2 4 6
2 3 4 6,0.129415,4.86111,Yes,N/A,2,3,4,2 3,6,3 4,2 6,3 6,4 6,2 3 6,2 4 6
1 2 3 4 6 8,0.118372,5.11111,Yes,N/A,2,3,4,2 3,6,1 6,8,1 8,2 8,3 8,4 8
2 3 4 7 8,0.0684168,9.55556,Yes,N/A,2,3,4,2 3,2 4,7,8,2 7,3 7,3 8,4 8
1 2 3 4 6 7,0.133567,4.25,Yes,N/A,2,3,4,1 4,6,7,1 7,2 7,3 7,4 7,2 3 7
2 3 4 6 8,0.0726428,8.86111,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,2 8,3 8,4 8
2 3 4 6 7,0.087395,7.47222,Yes,N/A,2,3,4,2 3,6,7,2 6,2 7,4 6,4 7,2 3 7
1 2 3 4 6 7 8,0.101445,6.63889,Yes,N/A,2,3,4,2 3,6,7,8,3 6,2 8,3 8,4 8
2 3 5 6 7 8,0.0513165,13.2222,Yes,N/A,2,3,N/A,5,6,7,8,3 6,2 8,3 8,5 7
1 2 3 4 5,0.163706,3.02778,Yes,N/A,2,3,4,5,2 4,3 4,3 5,4 5,2 3 5,2 4 5,3 4 5
2 3 4 5,0.130873,4.36111,Yes,N/A,2,3,4,5,2 4,2 5,3 5,4 5,2 3 5,2 4 5,3 4 5
1 2 3 4 5 8,0.125061,4.75,Yes,N/A,2,3,4,5,1 5,3 4,8,1 8,2 8,3 8,4 8
1 2 3 4 5 7,0.142506,3.83333,Yes,N/A,2,3,4,5,2 4,7,3 5,2 7,3 7,4 7,5 7
2 3 4 5 8,0.0803279,8.02778,Yes,N/A,2,3,4,5,2 4,3 4,8,4 5,2 8,3 8,4 8
2 3 4 5 7,0.0993084,6.69444,Yes,N/A,2,3,4,5,2 4,7,3 5,2 7,3 7,4 7,5 7
1 2 3 4 5 7 8,0.108186,5.77778,Yes,N/A,2,3,4,5,2 4,7,8,1 8,2 8,3 8,4 8
2 3 4 6 7 8,0.0623623,10.3333,Yes,N/A,2,3,4,2 3,6,7,8,2 7,4 6,3 8,4 8
1 2 3 4 5 6,0.149968,3.30556,Yes,N/A,2,3,4,5,6,2 5,2 6,3 6,4 6,5 6,2 4 6
2 3 4 5 6,0.115981,5.38889,Yes,N/A,2,3,4,5,6,3 4,2 6,3 6,4 6,5 6,2 4 6
1 2 3 4 5 6 8,0.119423,5.02778,Yes,N/A,2,3,4,5,6,2 5,8,1 8,2 8,3 8,4 8
2 3 4 5 7 8,0.0667806,10.0278,Yes,N/A,2,3,4,5,2 4,7,8,4 5,2 8,3 8,5 7
1 2 3 4 5 6 7,0.135446,4.05556,Yes,N/A,2,3,4,5,6,7,3 5,2 7,3 7,4 7,5 7
2 3 4 5 6 8,0.0804501,8.33333,Yes,N/A,2,3,4,5,6,2 5,8,3 6,2 8,3 8,4 8
2 3 4 5 6 7,0.097351,6.91667,Yes,N/A,2,3,4,5,6,7,2 6,2 7,3 7,4 7,5 7
1 2 3 4 5 6 7 8,0.109647,5.61111,Yes,N/A,2,3,4,5,6,7,8,1 8,2 8,3 8,4 8
2 3 4 5 6 7 8,0.0694342,9.66667,No,N/A,2,3,4,5,6,7,8,4 5,2 8,3 8,4 8
