Position,Win Probability,Average Score,Was Reached?,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
3 5 6 12,0.0379198,17.3034,Yes,N/A,N/A,3,N/A,5,6,N/A,3 5,3 6,N/A,5 6,12,N/A,3 5 6,3 12,N/A,5 12,6 12
3 5 6 12 13,0.0146387,26.1941,Yes,N/A,N/A,3,N/A,5,6,N/A,3 5,3 6,N/A,5 6,12,13,3 5 6,3 12,3 13,5 12,5 13
3 5 6 11 13,0.0117437,28.0258,Yes,N/A,N/A,3,N/A,5,6,N/A,3 5,3 6,N/A,11,N/A,13,3 11,N/A,3 13,6 11,5 13
3 5 6 11 12,0.016603,25.6061,Yes,N/A,N/A,3,N/A,5,6,N/A,3 5,3 6,N/A,11,12,N/A,3 11,3 12,5 11,5 12,6 12
3 5 6 11 12 13,0.00747741,34.2596,Yes,N/A,N/A,3,N/A,5,6,N/A,3 5,3 6,N/A,11,12,13,3 11,3 12,3 13,5 12,5 13
1 3 5 6 9,0.101498,8.72549,Yes,N/A,N/A,3,1 3,5,6,1 6,3 5,9,1 9,5 6,3 9,1 3 9,5 9,6 9,1 6 9,3 5 9,3 6 9
1 3 5 6 9 13,0.0432094,16.9891,Yes,N/A,N/A,3,1 3,5,6,1 6,3 5,9,1 9,5 6,3 9,13,5 9,6 9,3 13,3 5 9,5 13
3 5 6 9,0.0612341,14.2384,Yes,N/A,N/A,3,N/A,5,6,N/A,3 5,9,N/A,5 6,3 9,N/A,5 9,6 9,N/A,3 5 9,3 6 9
1 3 5 6 9 12,0.0535699,15.3157,Yes,N/A,N/A,3,1 3,5,6,1 6,3 5,9,1 9,5 6,12,1 12,5 9,3 12,1 3 12,5 12,6 12
1 3 5 6 9 12 13,0.0253306,23.6329,Yes,N/A,N/A,3,1 3,5,6,1 6,3 5,9,1 9,5 6,12,13,5 9,3 12,3 13,5 12,5 13
1 3 5 6 9 11,0.0524548,15.0479,Yes,N/A,N/A,3,1 3,5,6,1 6,3 5,9,1 9,11,3 9,1 3 9,3 11,6 9,5 11,6 11,3 6 9
1 3 5 6 9 11 13,0.026461,22.4433,Yes,N/A,N/A,3,1 3,5,6,1 6,3 5,9,1 9,11,3 9,13,3 11,6 9,3 13,6 11,5 13
3 5 6 9 11,0.0231671,22.5657,Yes,N/A,N/A,3,N/A,5,6,N/A,3 5,9,N/A,11,3 9,N/A,3 11,6 9,5 11,6 11,3 6 9
1 3 5 6 9 11 12,0.0324663,20.8595,Yes,N/A,N/A,3,1 3,5,6,1 6,3 5,9,1 9,11,12,1 12,3 11,3 12,5 11,5 12,6 12
1 3 5 6 9 11 12 13,0.0176265,28.3376,Yes,N/A,N/A,3,1 3,5,6,1 6,3 5,9,1 9,11,12,13,3 11,3 12,3 13,5 12,5 13
1 3 5 6 9 10,0.0709146,12.6933,Yes,N/A,N/A,3,1 3,5,6,1 6,3 5,9,10,5 6,3 9,3 10,5 9,5 10,6 10,3 5 9,3 5 10
1 3 5 6 9 10 13,0.0332131,20.9821,Yes,N/A,N/A,3,1 3,5,6,1 6,3 5,9,10,5 6,3 9,13,5 9,5 10,3 13,3 5 9,5 13
1 3 5 6 9 10 12,0.0418128,18.7811,Yes,N/A,N/A,3,1 3,5,6,1 6,3 5,9,10,5 6,12,3 10,5 9,3 12,6 10,5 12,6 12
1 3 5 6 9 10 12 13,0.0220118,26.813,Yes,N/A,N/A,3,1 3,5,6,1 6,3 5,9,10,5 6,12,13,5 9,3 12,3 13,5 12,5 13
1 3 5 6 9 10 11,0.0428513,18.3569,Yes,N/A,N/A,3,1 3,5,6,1 6,3 5,9,10,11,3 9,3 10,3 11,5 10,5 11,6 11,3 5 10
1 3 5 6 9 10 11 13,0.0232792,25.4767,Yes,N/A,N/A,3,1 3,5,6,1 6,3 5,9,10,11,3 9,13,3 11,5 10,3 13,6 11,5 13
1 3 5 6 9 10 11 12,0.0282435,23.8774,Yes,N/A,N/A,3,1 3,5,6,1 6,3 5,9,10,11,12,3 10,3 11,3 12,5 11,5 12,6 12
1 3 5 6 9 10 11 12 13,0.0169021,30.7959,Yes,N/A,N/A,3,1 3,5,6,1 6,3 5,9,10,11,12,13,3 11,3 12,3 13,5 12,5 13
1 3 5 6 8,0.106975,8.51672,Yes,N/A,N/A,3,1 3,5,6,1 6,8,3 6,1 3 6,3 8,1 3 8,5 8,6 8,1 6 8,3 5 8,3 6 8,1 3 6 8
1 3 5 6 8 13,0.037629,18.0303,Yes,N/A,N/A,3,1 3,5,6,1 6,8,3 6,1 3 6,3 8,1 3 8,13,6 8,1 6 8,3 13,3 6 8,5 13
1 3 5 6 8 12,0.0542425,15.2445,Yes,N/A,N/A,3,1 3,5,6,1 6,8,3 6,1 3 6,3 8,12,5 8,6 8,3 12,3 5 8,5 12,6 12
1 3 5 6 8 12 13,0.0227328,24.7505,Yes,N/A,N/A,3,1 3,5,6,1 6,8,3 6,1 3 6,3 8,12,13,6 8,3 12,3 13,5 12,5 13
3 5 6 8,0.0595471,13.9529,Yes,N/A,N/A,3,N/A,5,6,N/A,8,3 6,N/A,3 8,N/A,5 8,6 8,N/A,3 5 8,3 6 8,N/A
3 5 6 8 13,0.0168756,25.1797,Yes,N/A,N/A,3,N/A,5,6,N/A,8,3 6,N/A,3 8,N/A,13,6 8,N/A,3 13,3 6 8,5 13
1 3 5 6 8 11,0.0622778,13.8375,Yes,N/A,N/A,3,1 3,5,6,1 6,8,3 6,1 3 6,11,1 11,5 8,3 11,1 3 11,5 11,6 11,1 6 11
1 3 5 6 8 11 13,0.0245921,23.4621,Yes,N/A,N/A,3,1 3,5,6,1 6,8,3 6,1 3 6,11,1 11,13,3 11,1 3 11,3 13,6 11,5 13
1 3 5 6 8 11 12,0.0358201,20.3805,Yes,N/A,N/A,3,1 3,5,6,1 6,8,3 6,1 3 6,11,12,5 8,3 11,3 12,5 11,5 12,6 12
1 3 5 6 8 11 12 13,0.0165256,29.7979,Yes,N/A,N/A,3,1 3,5,6,1 6,8,3 6,1 3 6,11,12,13,3 11,3 12,3 13,5 12,5 13
1 3 5 6 8 10,0.0711888,12.1488,Yes,N/A,N/A,3,1 3,5,6,1 6,8,3 6,10,3 8,1 3 8,3 10,6 8,5 10,6 10,3 6 8,8 10
1 3 5 6 8 10 13,0.0312532,20.9704,Yes,N/A,N/A,3,1 3,5,6,1 6,8,3 6,10,3 8,1 3 8,13,6 8,5 10,3 13,3 6 8,5 13
1 3 5 6 8 10 12,0.0434515,17.9103,Yes,N/A,N/A,3,1 3,5,6,1 6,8,3 6,10,3 8,12,3 10,6 8,3 12,6 10,5 12,6 12
1 3 5 6 8 10 12 13,0.0219057,26.1804,Yes,N/A,N/A,3,1 3,5,6,1 6,8,3 6,10,3 8,12,13,6 8,3 12,3 13,5 12,5 13
3 5 6 8 10,0.0364003,18.3344,Yes,N/A,N/A,3,N/A,5,6,N/A,8,3 6,10,3 8,N/A,3 10,6 8,5 10,6 10,3 6 8,8 10
3 5 6 8 10 13,0.0135049,29.1307,Yes,N/A,N/A,3,N/A,5,6,N/A,8,3 6,10,3 8,N/A,13,6 8,5 10,3 13,3 6 8,5 13
1 3 5 6 8 10 11,0.0490506,16.5575,Yes,N/A,N/A,3,1 3,5,6,1 6,8,3 6,10,11,1 11,3 10,3 11,5 10,5 11,6 11,8 10
1 3 5 6 8 10 11 13,0.0238847,24.9767,Yes,N/A,N/A,3,1 3,5,6,1 6,8,3 6,10,11,1 11,13,3 11,5 10,3 13,6 11,5 13
1 3 5 6 8 10 11 12,0.0315902,22.3964,Yes,N/A,N/A,3,1 3,5,6,1 6,8,3 6,10,11,12,3 10,3 11,3 12,5 11,5 12,6 12
1 3 5 6 8 10 11 12 13,0.0175227,30.0444,Yes,N/A,N/A,3,1 3,5,6,1 6,8,3 6,10,11,12,13,3 11,3 12,3 13,5 12,5 13
3 5 6 8 12,0.0274384,20.8292,Yes,N/A,N/A,3,N/A,5,6,N/A,8,3 6,N/A,3 8,12,5 8,6 8,3 12,3 5 8,5 12,6 12
3 5 6 8 12 13,0.010414,31.2895,Yes,N/A,N/A,3,N/A,5,6,N/A,8,3 6,N/A,3 8,12,13,6 8,3 12,3 13,5 12,5 13
3 5 6 8 11,0.0243225,22.7469,Yes,N/A,N/A,3,N/A,5,6,N/A,8,3 6,N/A,11,N/A,5 8,3 11,N/A,5 11,6 11,N/A
3 5 6 8 11 13,0.00842842,34.1425,Yes,N/A,N/A,3,N/A,5,6,N/A,8,3 6,N/A,11,N/A,13,3 11,N/A,3 13,6 11,5 13
3 5 6 8 11 12,0.0149648,28.5309,Yes,N/A,N/A,3,N/A,5,6,N/A,8,3 6,N/A,11,12,5 8,3 11,3 12,5 11,5 12,6 12
3 5 6 8 11 12 13,0.00633789,39.1461,Yes,N/A,N/A,3,N/A,5,6,N/A,8,3 6,N/A,11,12,13,3 11,3 12,3 13,5 12,5 13
1 3 5 6 8 9,0.0785066,10.8103,Yes,N/A,N/A,3,1 3,5,6,1 6,8,9,1 9,3 8,3 9,5 8,5 9,6 9,3 5 8,8 9,3 6 9
1 3 5 6 8 9 13,0.0353412,19.2975,Yes,N/A,N/A,3,1 3,5,6,1 6,8,9,1 9,3 8,3 9,13,5 9,6 9,3 13,8 9,5 13
1 3 5 6 8 9 12,0.0455988,17.1715,Yes,N/A,N/A,3,1 3,5,6,1 6,8,9,1 9,3 8,12,5 8,5 9,3 12,3 5 8,5 12,6 12
1 3 5 6 8 9 12 13,0.0232779,25.1962,Yes,N/A,N/A,3,1 3,5,6,1 6,8,9,1 9,3 8,12,13,5 9,3 12,3 13,5 12,5 13
1 3 5 6 8 9 11,0.0502118,16.246,Yes,N/A,N/A,3,1 3,5,6,1 6,8,9,1 9,11,3 9,5 8,3 11,6 9,5 11,6 11,3 6 9
1 3 5 6 8 9 11 13,0.0240762,24.9807,Yes,N/A,N/A,3,1 3,5,6,1 6,8,9,1 9,11,3 9,13,3 11,6 9,3 13,6 11,5 13
1 3 5 6 8 9 11 12,0.0325386,21.9174,Yes,N/A,N/A,3,1 3,5,6,1 6,8,9,1 9,11,12,5 8,3 11,3 12,5 11,5 12,6 12
1 3 5 6 8 9 11 12 13,0.0176592,29.928,Yes,N/A,N/A,3,1 3,5,6,1 6,8,9,1 9,11,12,13,3 11,3 12,3 13,5 12,5 13
1 3 5 6 8 9 10,0.0623777,13.8656,Yes,N/A,N/A,3,1 3,5,6,1 6,8,9,10,3 8,3 9,3 10,5 9,5 10,6 10,8 9,8 10
1 3 5 6 8 9 10 13,0.0309228,21.816,Yes,N/A,N/A,3,1 3,5,6,1 6,8,9,10,3 8,3 9,13,5 9,5 10,3 13,8 9,5 13
1 3 5 6 8 9 10 12,0.0395709,19.5564,Yes,N/A,N/A,3,1 3,5,6,1 6,8,9,10,3 8,12,3 10,5 9,3 12,6 10,5 12,6 12
1 3 5 6 8 9 10 12 13,0.0221491,27.0735,Yes,N/A,N/A,3,1 3,5,6,1 6,8,9,10,3 8,12,13,5 9,3 12,3 13,5 12,5 13
1 3 5 6 8 9 10 11,0.0434681,18.3232,Yes,N/A,N/A,3,1 3,5,6,1 6,8,9,10,11,3 9,3 10,3 11,5 10,5 11,6 11,8 10
1 3 5 6 8 9 10 11 13,0.0237561,25.866,Yes,N/A,N/A,3,1 3,5,6,1 6,8,9,10,11,3 9,13,3 11,5 10,3 13,6 11,5 13
1 3 5 6 8 9 10 11 12,0.0302046,23.3698,Yes,N/A,N/A,3,1 3,5,6,1 6,8,9,10,11,12,3 10,3 11,3 12,5 11,5 12,6 12
1 3 5 6 8 9 10 11 12 13,0.0184699,30.2017,Yes,N/A,N/A,3,1 3,5,6,1 6,8,9,10,11,12,13,3 11,3 12,3 13,5 12,5 13
1 3 5 6 7,0.117812,7.46421,Yes,N/A,N/A,3,1 3,5,6,7,3 5,3 6,3 7,5 6,5 7,6 7,3 5 6,3 5 7,3 6 7,1 3 6 7,5 6 7
1 3 5 6 7 13,0.0477109,16.1901,Yes,N/A,N/A,3,1 3,5,6,7,3 5,3 6,3 7,5 6,5 7,13,3 5 6,3 5 7,3 13,1 3 13,5 13
1 3 5 6 7 12,0.0575415,14.5544,Yes,N/A,N/A,3,1 3,5,6,7,3 5,3 6,3 7,5 6,12,6 7,3 5 6,3 12,3 6 7,5 12,6 12
1 3 5 6 7 12 13,0.0257257,23.6483,Yes,N/A,N/A,3,1 3,5,6,7,3 5,3 6,3 7,5 6,12,13,3 5 6,3 12,3 13,5 12,5 13
1 3 5 6 7 11,0.0670071,12.8567,Yes,N/A,N/A,3,1 3,5,6,7,3 5,3 6,3 7,11,5 7,6 7,3 11,3 5 7,5 11,6 11,7 11
1 3 5 6 7 11 13,0.0302727,21.4215,Yes,N/A,N/A,3,1 3,5,6,7,3 5,3 6,3 7,11,5 7,13,3 11,3 5 7,3 13,6 11,5 13
1 3 5 6 7 11 12,0.0356428,20.2687,Yes,N/A,N/A,3,1 3,5,6,7,3 5,3 6,3 7,11,12,6 7,3 11,3 12,5 11,5 12,6 12
1 3 5 6 7 11 12 13,0.0175436,29.3133,Yes,N/A,N/A,3,1 3,5,6,7,3 5,3 6,3 7,11,12,13,3 11,3 12,3 13,5 12,5 13
1 3 5 6 7 10,0.0765851,11.2894,Yes,N/A,N/A,3,1 3,5,6,7,3 5,3 6,10,5 6,5 7,3 10,3 5 6,5 10,6 10,7 10,3 5 10
1 3 5 6 7 10 13,0.0349276,20.0586,Yes,N/A,N/A,3,1 3,5,6,7,3 5,3 6,10,5 6,5 7,13,3 5 6,5 10,3 13,7 10,5 13
1 3 5 6 7 10 12,0.0424283,18.0275,Yes,N/A,N/A,3,1 3,5,6,7,3 5,3 6,10,5 6,12,3 10,3 5 6,3 12,6 10,5 12,6 12
1 3 5 6 7 10 12 13,0.0217349,26.2287,Yes,N/A,N/A,3,1 3,5,6,7,3 5,3 6,10,5 6,12,13,3 5 6,3 12,3 13,5 12,5 13
1 3 5 6 7 10 11,0.0514103,16.1657,Yes,N/A,N/A,3,1 3,5,6,7,3 5,3 6,10,11,5 7,3 10,3 11,5 10,5 11,6 11,7 11
1 3 5 6 7 10 11 13,0.0264564,23.987,Yes,N/A,N/A,3,1 3,5,6,7,3 5,3 6,10,11,5 7,13,3 11,5 10,3 13,6 11,5 13
1 3 5 6 7 10 11 12,0.0299872,23.2724,Yes,N/A,N/A,3,1 3,5,6,7,3 5,3 6,10,11,12,3 10,3 11,3 12,5 11,5 12,6 12
1 3 5 6 7 10 11 12 13,0.0171469,30.6153,Yes,N/A,N/A,3,1 3,5,6,7,3 5,3 6,10,11,12,13,3 11,3 12,3 13,5 12,5 13
1 3 5 6 7 9,0.0844188,9.82289,Yes,N/A,N/A,3,1 3,5,6,7,3 5,9,3 7,5 6,3 9,6 7,5 9,6 9,7 9,3 5 9,3 6 9
1 3 5 6 7 9 13,0.0394819,18.3125,Yes,N/A,N/A,3,1 3,5,6,7,3 5,9,3 7,5 6,3 9,13,5 9,6 9,3 13,3 5 9,5 13
1 3 5 6 7 9 12,0.0510369,15.8555,Yes,N/A,N/A,3,1 3,5,6,7,3 5,9,3 7,5 6,12,6 7,5 9,3 12,7 9,5 12,6 12
1 3 5 6 7 9 12 13,0.025786,24.0341,Yes,N/A,N/A,3,1 3,5,6,7,3 5,9,3 7,5 6,12,13,5 9,3 12,3 13,5 12,5 13
1 3 5 6 7 9 11,0.0558997,14.7968,Yes,N/A,N/A,3,1 3,5,6,7,3 5,9,3 7,11,3 9,6 7,3 11,6 9,5 11,6 11,7 11
1 3 5 6 7 9 11 13,0.0280491,22.8188,Yes,N/A,N/A,3,1 3,5,6,7,3 5,9,3 7,11,3 9,13,3 11,6 9,3 13,6 11,5 13
1 3 5 6 7 9 11 12,0.0358146,20.4566,Yes,N/A,N/A,3,1 3,5,6,7,3 5,9,3 7,11,12,6 7,3 11,3 12,5 11,5 12,6 12
1 3 5 6 7 9 11 12 13,0.019534,28.2442,Yes,N/A,N/A,3,1 3,5,6,7,3 5,9,3 7,11,12,13,3 11,3 12,3 13,5 12,5 13
1 3 5 6 7 9 10,0.0653869,13.3599,Yes,N/A,N/A,3,1 3,5,6,7,3 5,9,10,5 6,3 9,3 10,5 9,5 10,6 10,7 10,3 5 10
1 3 5 6 7 9 10 13,0.0323217,21.6858,Yes,N/A,N/A,3,1 3,5,6,7,3 5,9,10,5 6,3 9,13,5 9,5 10,3 13,7 10,5 13
1 3 5 6 7 9 10 12,0.0410519,18.8589,Yes,N/A,N/A,3,1 3,5,6,7,3 5,9,10,5 6,12,3 10,5 9,3 12,6 10,5 12,6 12
1 3 5 6 7 9 10 12 13,0.0227122,26.4437,Yes,N/A,N/A,3,1 3,5,6,7,3 5,9,10,5 6,12,13,5 9,3 12,3 13,5 12,5 13
1 3 5 6 7 9 10 11,0.0462483,17.7528,Yes,N/A,N/A,3,1 3,5,6,7,3 5,9,10,11,3 9,3 10,3 11,5 10,5 11,6 11,7 11
1 3 5 6 7 9 10 11 13,0.0253777,25.1234,Yes,N/A,N/A,3,1 3,5,6,7,3 5,9,10,11,3 9,13,3 11,5 10,3 13,6 11,5 13
1 3 5 6 7 9 10 11 12,0.0310917,22.9084,Yes,N/A,N/A,3,1 3,5,6,7,3 5,9,10,11,12,3 10,3 11,3 12,5 11,5 12,6 12
1 3 5 6 7 9 10 11 12 13,0.0190187,29.4646,Yes,N/A,N/A,3,1 3,5,6,7,3 5,9,10,11,12,13,3 11,3 12,3 13,5 12,5 13
1 3 5 6 7 8,0.0866355,9.16987,Yes,N/A,N/A,3,1 3,5,6,7,8,3 6,3 7,3 8,5 7,5 8,6 8,7 8,3 5 8,3 6 8,3 7 8
1 3 5 6 7 8 13,0.0397704,17.6916,Yes,N/A,N/A,3,1 3,5,6,7,8,3 6,3 7,3 8,5 7,13,6 8,7 8,3 13,3 6 8,5 13
1 3 5 6 7 8 12,0.0482096,16.2841,Yes,N/A,N/A,3,1 3,5,6,7,8,3 6,3 7,3 8,12,5 8,6 8,3 12,3 5 8,5 12,6 12
1 3 5 6 7 8 12 13,0.0236661,25.1372,Yes,N/A,N/A,3,1 3,5,6,7,8,3 6,3 7,3 8,12,13,6 8,3 12,3 13,5 12,5 13
1 3 5 6 7 8 11,0.060854,13.944,Yes,N/A,N/A,3,1 3,5,6,7,8,3 6,3 7,11,5 7,5 8,3 11,7 8,5 11,6 11,7 11
1 3 5 6 7 8 11 13,0.0296496,22.1575,Yes,N/A,N/A,3,1 3,5,6,7,8,3 6,3 7,11,5 7,13,3 11,7 8,3 13,6 11,5 13
1 3 5 6 7 8 11 12,0.0362116,20.6657,Yes,N/A,N/A,3,1 3,5,6,7,8,3 6,3 7,11,12,5 8,3 11,3 12,5 11,5 12,6 12
1 3 5 6 7 8 11 12 13,0.0189536,29.2189,Yes,N/A,N/A,3,1 3,5,6,7,8,3 6,3 7,11,12,13,3 11,3 12,3 13,5 12,5 13
1 3 5 6 7 8 10,0.0712786,12.2455,Yes,N/A,N/A,3,1 3,5,6,7,8,3 6,10,3 8,5 7,3 10,6 8,5 10,6 10,7 10,8 10
1 3 5 6 7 8 10 13,0.0349508,20.1869,Yes,N/A,N/A,3,1 3,5,6,7,8,3 6,10,3 8,5 7,13,6 8,5 10,3 13,7 10,5 13
1 3 5 6 7 8 10 12,0.0409127,18.8595,Yes,N/A,N/A,3,1 3,5,6,7,8,3 6,10,3 8,12,3 10,6 8,3 12,6 10,5 12,6 12
1 3 5 6 7 8 10 12 13,0.022626,26.2831,Yes,N/A,N/A,3,1 3,5,6,7,8,3 6,10,3 8,12,13,6 8,3 12,3 13,5 12,5 13
1 3 5 6 7 8 10 11,0.0507144,16.6404,Yes,N/A,N/A,3,1 3,5,6,7,8,3 6,10,11,5 7,3 10,3 11,5 10,5 11,6 11,7 11
1 3 5 6 7 8 10 11 13,0.0278145,23.6397,Yes,N/A,N/A,3,1 3,5,6,7,8,3 6,10,11,5 7,13,3 11,5 10,3 13,6 11,5 13
1 3 5 6 7 8 10 11 12,0.0319551,22.7371,Yes,N/A,N/A,3,1 3,5,6,7,8,3 6,10,11,12,3 10,3 11,3 12,5 11,5 12,6 12
1 3 5 6 7 8 10 11 12 13,0.019438,29.1324,Yes,N/A,N/A,3,1 3,5,6,7,8,3 6,10,11,12,13,3 11,3 12,3 13,5 12,5 13
1 3 5 6 7 8 9,0.0786751,11.1841,Yes,N/A,N/A,3,1 3,5,6,7,8,9,3 7,3 8,3 9,5 8,5 9,6 9,7 9,8 9,3 6 9
1 3 5 6 7 8 9 13,0.0373921,19.4352,Yes,N/A,N/A,3,1 3,5,6,7,8,9,3 7,3 8,3 9,13,5 9,6 9,3 13,8 9,5 13
1 3 5 6 7 8 9 12,0.0474484,17.0552,Yes,N/A,N/A,3,1 3,5,6,7,8,9,3 7,3 8,12,5 8,5 9,3 12,7 9,5 12,6 12
1 3 5 6 7 8 9 12 13,0.0251074,24.9156,Yes,N/A,N/A,3,1 3,5,6,7,8,9,3 7,3 8,12,13,5 9,3 12,3 13,5 12,5 13
1 3 5 6 7 8 9 11,0.0551169,15.6837,Yes,N/A,N/A,3,1 3,5,6,7,8,9,3 7,11,3 9,5 8,3 11,6 9,5 11,6 11,7 11
1 3 5 6 7 8 9 11 13,0.0285847,23.5415,Yes,N/A,N/A,3,1 3,5,6,7,8,9,3 7,11,3 9,13,3 11,6 9,3 13,6 11,5 13
1 3 5 6 7 8 9 11 12,0.0365196,20.8285,Yes,N/A,N/A,3,1 3,5,6,7,8,9,3 7,11,12,5 8,3 11,3 12,5 11,5 12,6 12
1 3 5 6 7 8 9 11 12 13,0.0209545,28.1577,Yes,N/A,N/A,3,1 3,5,6,7,8,9,3 7,11,12,13,3 11,3 12,3 13,5 12,5 13
1 3 5 6 7 8 9 10,0.0622069,14.143,Yes,N/A,N/A,3,1 3,5,6,7,8,9,10,3 8,3 9,3 10,5 9,5 10,6 10,7 10,8 10
1 3 5 6 7 8 9 10 13,0.0327993,21.603,Yes,N/A,N/A,3,1 3,5,6,7,8,9,10,3 8,3 9,13,5 9,5 10,3 13,7 10,5 13
1 3 5 6 7 8 9 10 12,0.0404406,19.4123,Yes,N/A,N/A,3,1 3,5,6,7,8,9,10,3 8,12,3 10,5 9,3 12,6 10,5 12,6 12
1 3 5 6 7 8 9 10 12 13,0.0239282,26.1484,Yes,N/A,N/A,3,1 3,5,6,7,8,9,10,3 8,12,13,5 9,3 12,3 13,5 12,5 13
1 3 5 6 7 8 9 10 11,0.0464615,17.8902,Yes,N/A,N/A,3,1 3,5,6,7,8,9,10,11,3 9,3 10,3 11,5 10,5 11,6 11,7 11
1 3 5 6 7 8 9 10 11 13,0.0272212,24.5636,Yes,N/A,N/A,3,1 3,5,6,7,8,9,10,11,3 9,13,3 11,5 10,3 13,6 11,5 13
1 3 5 6 7 8 9 10 11 12,0.0329516,22.4289,Yes,N/A,N/A,3,1 3,5,6,7,8,9,10,11,12,3 10,3 11,3 12,5 11,5 12,6 12
1 3 5 6 7 8 9 10 11 12 13,0.0214496,28.1942,Yes,N/A,N/A,3,1 3,5,6,7,8,9,10,11,12,13,3 11,3 12,3 13,5 12,5 13
2 5 8 11 13,0.0114303,29.0173,Yes,N/A,2,N/A,N/A,5,N/A,2 5,8,N/A,2 8,11,N/A,13,N/A,2 13,5 11,N/A,5 13
2 5 8 11 12,0.0214573,23.7615,Yes,N/A,2,N/A,N/A,5,N/A,2 5,8,N/A,2 8,11,12,2 11,2 12,2 5 8,5 11,5 12,2 5 11
2 5 8 11 12 13,0.00818824,34.2099,Yes,N/A,2,N/A,N/A,5,N/A,2 5,8,N/A,2 8,11,12,13,2 12,2 13,5 11,5 12,5 13
2 5 8 10 13,0.012329,28.3649,Yes,N/A,2,N/A,N/A,5,N/A,2 5,8,N/A,10,N/A,2 10,13,N/A,2 13,N/A,2 5 10,5 13
2 5 8 10 12,0.0206745,25.4182,Yes,N/A,2,N/A,N/A,5,N/A,2 5,8,N/A,10,N/A,12,5 8,2 12,5 10,N/A,5 12,8 10
2 5 8 10 12 13,0.0073882,36.497,Yes,N/A,2,N/A,N/A,5,N/A,2 5,8,N/A,10,N/A,12,13,2 12,2 13,N/A,5 12,5 13
2 5 8 10 11 13,0.00910261,33.9506,Yes,N/A,2,N/A,N/A,5,N/A,2 5,8,N/A,10,11,2 10,13,N/A,2 13,5 11,2 5 10,5 13
2 5 8 10 11 12,0.0146818,29.958,Yes,N/A,2,N/A,N/A,5,N/A,2 5,8,N/A,10,11,12,2 11,2 12,5 10,5 11,5 12,2 5 11
2 5 8 10 11 12 13,0.00646123,40.2683,Yes,N/A,2,N/A,N/A,5,N/A,2 5,8,N/A,10,11,12,13,2 12,2 13,5 11,5 12,5 13
2 5 8 9 12,0.0316676,20.0042,Yes,N/A,2,N/A,N/A,5,N/A,2 5,8,9,2 8,2 9,12,5 8,2 12,2 5 8,2 5 9,5 12,N/A
2 5 8 9 12 13,0.0116842,29.8606,Yes,N/A,2,N/A,N/A,5,N/A,2 5,8,9,2 8,2 9,12,13,2 12,2 13,2 5 9,5 12,5 13
2 5 8 9 11,0.0313997,20.8172,Yes,N/A,2,N/A,N/A,5,N/A,2 5,8,9,2 8,11,N/A,2 11,5 9,2 5 8,5 11,8 9,2 5 11
2 5 8 9 11 13,0.0123312,31.1352,Yes,N/A,2,N/A,N/A,5,N/A,2 5,8,9,2 8,11,N/A,13,5 9,2 13,5 11,8 9,5 13
2 5 8 9 11 12,0.0178526,26.6095,Yes,N/A,2,N/A,N/A,5,N/A,2 5,8,9,2 8,11,12,2 11,2 12,2 5 8,5 11,5 12,2 5 11
2 5 8 9 11 12 13,0.0084723,35.6824,Yes,N/A,2,N/A,N/A,5,N/A,2 5,8,9,2 8,11,12,13,2 12,2 13,5 11,5 12,5 13
2 5 8 9 10,0.0414891,17.5484,Yes,N/A,2,N/A,N/A,5,N/A,2 5,8,9,10,2 9,2 10,5 8,5 9,5 10,2 5 9,2 5 10,8 10
2 5 8 9 10 13,0.0148308,27.7074,Yes,N/A,2,N/A,N/A,5,N/A,2 5,8,9,10,2 9,2 10,13,5 9,2 13,2 5 9,2 5 10,5 13
2 5 8 9 10 12,0.0209265,25.4077,Yes,N/A,2,N/A,N/A,5,N/A,2 5,8,9,10,2 9,12,5 8,2 12,5 10,2 5 9,5 12,8 10
2 5 8 9 10 12 13,0.00903954,34.9006,Yes,N/A,2,N/A,N/A,5,N/A,2 5,8,9,10,2 9,12,13,2 12,2 13,2 5 9,5 12,5 13
2 5 8 9 10 11,0.0233011,24.0828,Yes,N/A,2,N/A,N/A,5,N/A,2 5,8,9,10,11,2 10,2 11,5 9,5 10,5 11,2 5 10,2 5 11
2 5 8 9 10 11 13,0.0104776,33.607,Yes,N/A,2,N/A,N/A,5,N/A,2 5,8,9,10,11,2 10,13,5 9,2 13,5 11,2 5 10,5 13
2 5 8 9 10 11 12,0.014043,30.8689,Yes,N/A,2,N/A,N/A,5,N/A,2 5,8,9,10,11,12,2 11,2 12,5 10,5 11,5 12,2 5 11
2 5 8 9 10 11 12 13,0.00743637,39.4968,Yes,N/A,2,N/A,N/A,5,N/A,2 5,8,9,10,11,12,13,2 12,2 13,5 11,5 12,5 13
2 5 7 10 13,0.0179051,25.6574,Yes,N/A,2,N/A,N/A,5,N/A,7,N/A,2 7,10,N/A,2 10,13,2 5 7,2 13,N/A,7 10,5 13
2 5 7 10 12,0.0172874,26.4184,Yes,N/A,2,N/A,N/A,5,N/A,7,N/A,2 7,10,N/A,12,N/A,2 12,5 10,N/A,5 12,N/A
2 5 7 10 12 13,0.00797943,35.3402,Yes,N/A,2,N/A,N/A,5,N/A,7,N/A,2 7,10,N/A,12,13,2 12,2 13,N/A,5 12,5 13
