Position,Win Probability,Average Score,Was Reached?,1,2,3,4,5,6,7,8,9,10,11,12
1 2 3 5 6,0.153116,3.77778,Yes,N/A,2,3,1 3,5,6,2 5,2 6,3 6,2 3 5,5 6,1 5 6
2 3 5 6,0.114469,6.52778,Yes,N/A,2,3,N/A,5,6,2 5,3 5,3 6,2 3 5,5 6,N/A
1 2 3 5 6 9,0.0865433,7.94444,Yes,N/A,2,3,1 3,5,6,1 6,3 5,9,1 9,2 9,3 9
1 2 3 5 6 8,0.106202,6.36111,Yes,N/A,2,3,1 3,5,6,2 5,8,1 8,2 8,3 8,1 3 8
2 3 5 6 9,0.0481475,12.25,Yes,N/A,2,3,N/A,5,6,2 5,3 5,9,2 3 5,2 9,3 9
2 3 5 6 8,0.0613204,11.3889,Yes,N/A,2,3,N/A,5,6,2 5,8,3 6,2 8,3 8,N/A
1 2 3 5 6 8 9,0.0610668,10.8889,Yes,N/A,2,3,1 3,5,6,2 5,8,9,2 8,2 9,3 9
2 3 5 7 8 9,0.0256016,19.6667,Yes,N/A,2,3,N/A,5,N/A,7,8,9,3 7,2 9,3 9
1 2 3 5 6 7,0.125361,5,Yes,N/A,2,3,1 3,5,6,7,2 6,2 7,3 7,5 6,5 7
2 3 5 6 7,0.0798587,9.02778,Yes,N/A,2,3,N/A,5,6,7,2 6,2 7,3 7,5 6,5 7
1 2 3 5 6 7 9,0.0759736,9.33333,Yes,N/A,2,3,1 3,5,6,7,2 6,9,1 9,2 9,3 9
2 3 5 6 8 9,0.0305951,16.7778,Yes,N/A,2,3,N/A,5,6,2 5,8,9,2 8,3 8,3 9
1 2 3 5 6 7 8,0.0909145,7.75,Yes,N/A,2,3,1 3,5,6,7,8,1 8,2 8,5 6,5 7
2 3 5 6 7 9,0.0413933,14.6111,Yes,N/A,2,3,N/A,5,6,7,2 6,9,3 7,2 9,3 9
2 3 5 6 7 8,0.0511528,13.2222,Yes,N/A,2,3,N/A,5,6,7,8,3 6,2 8,3 8,5 7
1 2 3 5 6 7 8 9,0.0586664,11.6389,Yes,N/A,2,3,1 3,5,6,7,8,9,2 8,2 9,3 9
2 4 5 6 7 8 9,0.0259923,18.4167,Yes,N/A,2,N/A,4,5,6,7,8,9,2 8,2 9,4 8
1 2 3 4,0.171746,2.69444,Yes,N/A,2,3,4,1 4,2 4,3 4,1 3 4,2 3 4,1 2 3 4,N/A,N/A
2 3 4,0.155093,4.22222,Yes,N/A,2,3,4,2 3,2 4,3 4,N/A,2 3 4,N/A,N/A,N/A
1 2 3 4 9,0.0875557,7.16667,Yes,N/A,2,3,4,1 4,2 4,3 4,1 3 4,9,1 9,2 9,3 9
1 2 3 4 8,0.121163,5.16667,Yes,N/A,2,3,4,1 4,2 4,3 4,8,1 8,2 8,3 8,4 8
2 3 4 9,0.0552555,10.7222,Yes,N/A,2,3,4,2 3,2 4,3 4,N/A,9,N/A,2 9,3 9
2 3 4 8,0.102023,6.69444,Yes,N/A,2,3,4,2 3,2 4,3 4,8,2 3 4,2 8,3 8,4 8
1 2 3 4 8 9,0.0651014,10.5278,Yes,N/A,2,3,4,1 4,2 4,3 4,8,9,1 9,2 9,3 9
1 2 3 4 7,0.146669,4.13889,Yes,N/A,2,3,4,1 4,2 4,7,1 7,2 7,3 7,4 7,1 4 7
2 3 4 7,0.101723,7.19444,Yes,N/A,2,3,4,2 3,2 4,7,N/A,2 7,3 7,4 7,2 3 7
1 2 3 4 7 9,0.0792626,8.52778,Yes,N/A,2,3,4,2 3,2 4,7,1 7,9,1 9,2 9,3 9
2 3 4 8 9,0.043117,12.6944,Yes,N/A,2,3,4,2 3,2 4,3 4,8,9,2 8,2 9,3 9
1 2 3 4 7 8,0.103668,6.77778,Yes,N/A,2,3,4,1 4,2 4,7,8,1 8,3 7,3 8,4 8
2 3 4 7 9,0.0411618,13.5556,Yes,N/A,2,3,4,2 3,2 4,7,N/A,9,3 7,2 9,3 9
2 3 4 7 8,0.0684168,9.55556,Yes,N/A,2,3,4,2 3,2 4,7,8,2 7,3 7,3 8,4 8
1 2 3 4 7 8 9,0.0606017,11.3889,Yes,N/A,2,3,4,1 4,2 4,7,8,9,1 9,3 8,3 9
1 2 3 4 6,0.156722,3.47222,Yes,N/A,2,3,4,1 4,6,1 6,2 6,3 6,4 6,1 4 6,2 4 6
2 3 4 6,0.129415,4.86111,Yes,N/A,2,3,4,2 3,6,3 4,2 6,3 6,4 6,2 3 6,2 4 6
1 2 3 4 6 9,0.0925402,7.41667,Yes,N/A,2,3,4,1 4,6,3 4,2 6,9,1 9,2 9,3 9
1 2 3 4 6 8,0.117564,5.11111,Yes,N/A,2,3,4,2 3,6,1 6,8,1 8,2 8,3 8,4 8
2 3 4 6 9,0.0547578,10.6944,Yes,N/A,2,3,4,2 3,6,3 4,2 6,9,4 6,2 9,3 9
2 3 4 6 8,0.0726428,8.86111,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,2 8,3 8,4 8
1 2 3 4 6 8 9,0.0679575,9.77778,Yes,N/A,2,3,4,2 3,6,1 6,8,9,1 9,2 9,3 9
2 3 4 7 8 9,0.0344882,14.7778,Yes,N/A,2,3,4,2 3,2 4,7,8,9,3 7,2 9,3 9
1 2 3 4 6 7,0.131475,4.25,Yes,N/A,2,3,4,1 4,6,7,1 7,2 7,3 7,4 7,1 4 7
2 3 4 6 7,0.0868484,7.47222,Yes,N/A,2,3,4,2 3,6,7,2 6,2 7,3 7,4 7,2 3 7
1 2 3 4 6 7 9,0.0800851,8.25,Yes,N/A,2,3,4,1 4,6,7,1 7,9,1 9,2 9,3 9
2 3 4 6 8 9,0.0374412,14.2222,Yes,N/A,2,3,4,2 3,6,3 4,8,9,2 8,2 9,4 8
1 2 3 4 6 7 8,0.0997719,6.63889,Yes,N/A,2,3,4,1 4,6,7,8,1 8,2 8,3 8,4 8
2 3 4 6 7 9,0.0438456,12.8333,Yes,N/A,2,3,4,2 3,6,7,2 6,9,3 7,2 9,3 9
2 3 4 6 7 8,0.0621042,10.3333,Yes,N/A,2,3,4,2 3,6,7,8,2 7,2 8,3 8,4 8
1 2 3 4 6 7 8 9,0.0646285,10.5278,Yes,N/A,2,3,4,2 3,6,7,8,9,1 9,2 9,3 9
2 3 5 6 7 8 9,0.029588,18.3611,Yes,N/A,2,3,N/A,5,6,7,8,9,2 8,2 9,3 9
1 2 3 4 5,0.160458,3.02778,Yes,N/A,2,3,4,5,1 5,3 4,3 5,4 5,1 4 5,2 4 5,3 4 5
2 3 4 5,0.130873,4.36111,Yes,N/A,2,3,4,5,2 4,2 5,3 5,4 5,2 3 5,2 4 5,3 4 5
1 2 3 4 5 9,0.0987718,6.88889,Yes,N/A,2,3,4,5,1 5,3 4,3 5,9,1 9,2 9,3 9
1 2 3 4 5 8,0.124192,4.75,Yes,N/A,2,3,4,5,1 5,3 4,8,1 8,2 8,3 8,4 8
2 3 4 5 9,0.0592612,10.0556,Yes,N/A,2,3,4,5,2 4,3 4,3 5,9,2 3 5,2 9,3 9
2 3 4 5 8,0.0795134,8.02778,Yes,N/A,2,3,4,5,2 4,2 5,8,4 5,2 8,3 8,4 8
1 2 3 4 5 8 9,0.0732168,9.16667,Yes,N/A,2,3,4,5,1 5,3 4,8,9,1 9,2 9,3 9
1 2 3 4 5 7,0.140448,3.72222,Yes,N/A,2,3,4,5,2 4,7,1 7,4 5,3 7,4 7,5 7
2 3 4 5 7,0.0993084,6.69444,Yes,N/A,2,3,4,5,2 4,7,3 5,2 7,3 7,4 7,5 7
1 2 3 4 5 7 9,0.0881735,7.58333,Yes,N/A,2,3,4,5,2 4,7,3 5,9,1 9,2 9,3 9
2 3 4 5 8 9,0.0409743,13.4444,Yes,N/A,2,3,4,5,2 4,3 4,8,9,2 8,2 9,3 9
1 2 3 4 5 7 8,0.10703,5.77778,Yes,N/A,2,3,4,5,1 5,7,8,1 8,2 8,3 8,4 8
2 3 4 5 7 9,0.0485005,12.5,Yes,N/A,2,3,4,5,2 4,7,3 5,9,3 7,2 9,3 9
2 3 4 5 7 8,0.0658381,9.94444,Yes,N/A,2,3,4,5,2 4,7,8,2 7,3 7,3 8,5 7
1 2 3 4 5 7 8 9,0.0686892,9.69444,Yes,N/A,2,3,4,5,1 5,7,8,9,1 9,2 9,3 9
2 3 4 6 7 8 9,0.03498,15.1111,Yes,N/A,2,3,4,2 3,6,7,8,9,4 6,2 9,4 8
1 2 3 4 5 6,0.147384,3.16667,Yes,N/A,2,3,4,5,6,1 6,3 5,3 6,4 6,5 6,1 5 6
2 3 4 5 6,0.114985,5.36111,Yes,N/A,2,3,4,5,6,2 5,2 6,3 6,4 6,5 6,3 4 5
1 2 3 4 5 6 9,0.0940745,6.88889,Yes,N/A,2,3,4,5,6,1 6,3 5,9,1 9,2 9,3 9
1 2 3 4 5 6 8,0.118454,5.02778,Yes,N/A,2,3,4,5,6,2 5,8,1 8,2 8,3 8,4 8
2 3 4 5 6 9,0.0590755,10.5,Yes,N/A,2,3,4,5,6,3 4,3 5,9,4 6,2 9,3 9
2 3 4 5 6 8,0.0801439,8.33333,Yes,N/A,2,3,4,5,6,2 5,8,3 6,2 8,3 8,4 8
1 2 3 4 5 6 8 9,0.0744829,8.88889,Yes,N/A,2,3,4,5,6,1 6,8,9,1 9,2 9,3 9
2 3 4 5 7 8 9,0.0370341,14.8056,Yes,N/A,2,3,4,5,2 4,7,8,9,3 7,2 9,3 9
1 2 3 4 5 6 7,0.133809,4.05556,Yes,N/A,2,3,4,5,6,7,1 7,2 7,3 7,4 7,5 7
2 3 4 5 6 7,0.0968765,6.91667,Yes,N/A,2,3,4,5,6,7,2 6,2 7,3 7,4 7,5 7
1 2 3 4 5 6 7 9,0.0890017,7.27778,Yes,N/A,2,3,4,5,6,7,1 7,9,1 9,2 9,3 9
2 3 4 5 6 8 9,0.0429722,13.1667,Yes,N/A,2,3,4,5,6,2 5,8,9,2 8,2 9,3 9
1 2 3 4 5 6 7 8,0.108602,5.61111,Yes,N/A,2,3,4,5,6,7,8,1 8,2 8,3 8,4 8
2 3 4 5 6 7 9,0.0518673,11.6667,Yes,N/A,2,3,4,5,6,7,3 5,9,3 7,2 9,3 9
2 3 4 5 6 7 8,0.0682792,9.38889,Yes,N/A,2,3,4,5,6,7,8,2 7,2 8,3 8,5 7
1 2 3 4 5 6 7 8 9,0.0751143,8.63889,Yes,N/A,2,3,4,5,6,7,8,9,1 9,2 9,3 9
2 3 4 5 6 7 8 9,0.0419066,13.6389,No,N/A,2,3,4,5,6,7,8,9,2 8,2 9,3 9
